 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   1.852781024538684E-003
 Friction Mach number =   9.138697397027216E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   501.959480429549     
 Redelta  =   63885.4869184169     
 Retheta  =   4342.89963292213     
 Redelta2 =   1815.74455412960     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.320637711489791     
 theta/delta99 =   6.797944012648920E-002
 H             =    4.71668655836501     
 Hinc          =    1.40930370967495     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.2918611    146.5024520     16.3531764     17.7916055      1.3330800      0.8561420      1.0278018     -0.4963292      1.2976637      2.3840009      5.6461405      0.2031866      3.5634483     -0.2676776      0.0008655      2.8261520      2.7429826      0.0890089      0.0821765      0.0819558
      0.2982480    149.7083981     16.4127610     17.8690143      1.3246251      0.8524043      1.0231583     -0.4907791      1.3006167      2.3745978      5.6205274      0.2040793      3.5877449     -0.2702785      0.0054308      2.8280281      2.7411825      0.0882261      0.0814475      0.0811770
      0.3047686    152.9814825     16.4725939     17.9469235      1.3159230      0.8485799      1.0188465     -0.4851919      1.3036128      2.3643983      5.5952743      0.2050114      3.6210219     -0.2727347      0.0098195      2.8314644      2.7390102      0.0873345      0.0807258      0.0805397
      0.3114259    156.3231728     16.5328771     18.0256014      1.3072463      0.8447171      1.0146292     -0.4795398      1.3066636      2.3548283      5.5704788      0.2059963      3.6585746     -0.2759720      0.0149051      2.8398988      2.7376737      0.0863894      0.0800239      0.0799342
      0.3182228    159.7349678     16.5935126     18.1049257      1.2988938      0.8408121      1.0097661     -0.4739489      1.3097675      2.3446644      5.5464392      0.2070357      3.6889011     -0.2806178      0.0200066      2.8507727      2.7356035      0.0855148      0.0793207      0.0791603
      0.3251625    163.2183975     16.6545153     18.1849205      1.2909204      0.8368758      1.0037288     -0.4682123      1.3128970      2.3352089      5.5235047      0.2081609      3.7324483     -0.2865009      0.0246772      2.8622550      2.7340632      0.0848530      0.0786078      0.0783762
      0.3322480    166.7750241     16.7162351     18.2660499      1.2832255      0.8327675      0.9968534     -0.4623892      1.3160609      2.3246418      5.5010251      0.2093148      3.7966399     -0.2936196      0.0296216      2.8741359      2.7333288      0.0841577      0.0778982      0.0777383
      0.3394825    170.4064425     16.7788517     18.3485575      1.2754958      0.8284010      0.9894516     -0.4565542      1.3192681      2.3137317      5.4775123      0.2104617      3.8622266     -0.3021888      0.0349485      2.8872614      2.7346143      0.0834911      0.0771943      0.0771217
      0.3468692    174.1142814     16.8422518     18.4323028      1.2674289      0.8236834      0.9818733     -0.4505938      1.3225324      2.3006512      5.4520849      0.2115504      3.9171677     -0.3117152      0.0407595      2.8984002      2.7372193      0.0828028      0.0764595      0.0764660
      0.3544115    177.9002035     16.9062481     18.5170474      1.2590508      0.8185650      0.9746423     -0.4443482      1.3258886      2.2863305      5.4265074      0.2126641      3.9591724     -0.3208082      0.0468395      2.9073323      2.7386250      0.0818488      0.0756756      0.0756453
      0.3621127    181.7659066     16.9706830     18.6025921      1.2501978      0.8132023      0.9674470     -0.4379479      1.3293425      2.2701139      5.4013420      0.2138131      4.0032699     -0.3294450      0.0530879      2.9178451      2.7387874      0.0808744      0.0748911      0.0748501
      0.3699763    185.7131244     17.0357092     18.6891486      1.2405335      0.8077206      0.9600755     -0.4311884      1.3328616      2.2537710      5.3780066      0.2150648      4.0536089     -0.3377272      0.0601979      2.9330855      2.7374975      0.0800545      0.0741246      0.0741619
      0.3780059    189.7436271     17.1012198     18.7765820      1.2300959      0.8021173      0.9528849     -0.4240627      1.3364258      2.2363802      5.3546699      0.2162883      4.0854664     -0.3457680      0.0685122      2.9504528      2.7339053      0.0791833      0.0733443      0.0734458
      0.3862049    193.8592221     17.1668077     18.8643544      1.2190057      0.7963221      0.9456613     -0.4166887      1.3400594      2.2183772      5.3292562      0.2174461      4.0918482     -0.3538629      0.0778286      2.9676965      2.7304490      0.0782019      0.0725256      0.0726062
      0.3945772    198.0617552     17.2321870     18.9520871      1.2076834      0.7905097      0.9383807     -0.4092793      1.3437446      2.1997839      5.3034467      0.2185588      4.0908013     -0.3602388      0.0882343      2.9801540      2.7305383      0.0771173      0.0716809      0.0716059
      0.4031264    202.3531110     17.2973576     19.0397811      1.1957222      0.7847752      0.9304386     -0.4019058      1.3474701      2.1819337      5.2781588      0.2197252      4.0907561     -0.3642898      0.0985541      2.9913110      2.7323382      0.0762589      0.0707850      0.0706893
      0.4118564    206.7352140     17.3622624     19.1273600      1.1830534      0.7791489      0.9222255     -0.3947264      1.3512153      2.1644180      5.2535763      0.2209019      4.0828600     -0.3674925      0.1089874      3.0029382      2.7332572      0.0755374      0.0699071      0.0698708
      0.4207711    211.2100294     17.4267254     19.2145845      1.1702179      0.7732192      0.9146255     -0.3875693      1.3549765      2.1459360      5.2291125      0.2220689      4.0605013     -0.3715670      0.1203876      3.0143942      2.7336700      0.0746142      0.0690321      0.0689055
      0.4298745    215.7795639     17.4905897     19.3012416      1.1574503      0.7669244      0.9067029     -0.3805599      1.3588095      2.1267446      5.2043510      0.2232640      4.0403560     -0.3748620      0.1304421      3.0213863      2.7337423      0.0735847      0.0681260      0.0678823
      0.4391706    220.4458670     17.5541391     19.3877171      1.1443837      0.7603113      0.8975775     -0.3733528      1.3627100      2.1070522      5.1785882      0.2245082      4.0500370     -0.3770579      0.1393956      3.0228005      2.7347872      0.0726505      0.0672296      0.0668076
      0.4486638    225.2110310     17.6179217     19.4747600      1.1315083      0.7535499      0.8876450     -0.3661760      1.3666543      2.0882647      5.1523943      0.2257888      4.0947962     -0.3819543      0.1466577      3.0223846      2.7331649      0.0718251      0.0663494      0.0658745
      0.4583581    230.0771932     17.6824734     19.5631091      1.1192021      0.7464699      0.8774917     -0.3589745      1.3706559      2.0697482      5.1250073      0.2270710      4.1800612     -0.3887931      0.1547344      3.0278421      2.7323332      0.0708722      0.0654844      0.0649562
      0.4682580    235.0465357     17.7484104     19.6536214      1.1070451      0.7390990      0.8670124     -0.3520895      1.3747648      2.0520988      5.1000674      0.2284343      4.2918279     -0.3970675      0.1662469      3.0385322      2.7320929      0.0699402      0.0646176      0.0640546
      0.4783679    240.1212871     17.8158541     19.7464842      1.0946896      0.7314034      0.8573783     -0.3450659      1.3790194      2.0357384      5.0759123      0.2299059      4.3999052     -0.4065990      0.1795342      3.0460375      2.7330140      0.0688644      0.0637777      0.0629989
      0.4886923    245.3037232     17.8848268     19.8417492      1.0817104      0.7237452      0.8484127     -0.3378253      1.3833793      2.0207823      5.0502434      0.2313807      4.5362997     -0.4173948      0.1938463      3.0514274      2.7371483      0.0679293      0.0629319      0.0621823
      0.4992359    250.5961681     17.9559708     19.9403281      1.0683467      0.7159716      0.8392018     -0.3304938      1.3878714      2.0069606      5.0235841      0.2329393      4.6942448     -0.4290488      0.2075095      3.0523764      2.7420953      0.0669891      0.0620964      0.0614202
      0.5100033    256.0009953     18.0291371     20.0420426      1.0543254      0.7080098      0.8299156     -0.3230680      1.3924941      1.9933586      4.9979468      0.2346051      4.8398854     -0.4410531      0.2216780      3.0521957      2.7476785      0.0659890      0.0612639      0.0605469
      0.5209995    261.5206286     18.1041809     20.1467173      1.0394362      0.6999604      0.8209270     -0.3152293      1.3972022      1.9785884      4.9688724      0.2361861      4.9695813     -0.4525158      0.2361697      3.0505736      2.7565084      0.0649107      0.0603730      0.0596557
      0.5322293    267.1575433     18.1805490     20.2536051      1.0236904      0.6917134      0.8119864     -0.3071639      1.4020769      1.9627955      4.9363163      0.2377357      5.0380847     -0.4605103      0.2488276      3.0431308      2.7629604      0.0639081      0.0594205      0.0586608
      0.5436978    272.9142675     18.2571899     20.3612559      1.0071708      0.6833368      0.8028028     -0.2984295      1.4071464      1.9459374      4.8996557      0.2391110      5.0623885     -0.4692331      0.2654123      3.0343003      2.7752074      0.0628092      0.0584685      0.0577364
      0.5554101    278.7933827     18.3339186     20.4694239      0.9898665      0.6746332      0.7932684     -0.2891988      1.4123474      1.9277342      4.8584882      0.2402669      5.0896808     -0.4799921      0.2832897      3.0360496      2.7852717      0.0615472      0.0574965      0.0568076
      0.5673715    284.7975255     18.4105923     20.5779155      0.9722257      0.6656471      0.7820078     -0.2797468      1.4176092      1.9075848      4.8182066      0.2414706      5.0773647     -0.4939076      0.3009796      3.0475659      2.7930920      0.0603779      0.0564430      0.0557298
      0.5795874    290.9293884     18.4864287     20.6856242      0.9546748      0.6563114      0.7690482     -0.2700674      1.4229446      1.8868800      4.7779424      0.2427107      5.0434365     -0.5082064      0.3184607      3.0591425      2.8049695      0.0592049      0.0553662      0.0546239
      0.5920632    297.1917215     18.5617334     20.7929798      0.9373752      0.6464020      0.7561576     -0.2600279      1.4282884      1.8640978      4.7368208      0.2438108      5.0432848     -0.5247112      0.3367435      3.0769506      2.8129684      0.0578401      0.0542789      0.0535758
      0.6048045    303.5873331     18.6368259     20.9004364      0.9215273      0.6357889      0.7430438     -0.2497209      1.4336933      1.8398387      4.6945216      0.2449311      5.0432980     -0.5425173      0.3520630      3.1009042      2.8144283      0.0564644      0.0531169      0.0521921
      0.6178170    310.1190913     18.7115817     21.0078205      0.9054554      0.6253604      0.7288104     -0.2394427      1.4392334      1.8149288      4.6499671      0.2459748      5.0607145     -0.5627614      0.3677641      3.1353242      2.8200159      0.0553207      0.0519212      0.0510269
      0.6311066    316.7899255     18.7863357     21.1156190      0.8877581      0.6148065      0.7142455     -0.2295701      1.4448512      1.7917110      4.5960200      0.2465926      5.0430466     -0.5860706      0.3846774      3.1849383      2.8363178      0.0541125      0.0507079      0.0498019
      0.6446792    323.6028272     18.8599385     21.2221723      0.8695798      0.6041948      0.6989954     -0.2201988      1.4505132      1.7687531      4.5413973      0.2470556      4.9821724     -0.6136190      0.4061018      3.2422026      2.8540921      0.0529803      0.0494753      0.0485673
      0.6585409    330.5608516     18.9328231     21.3281022      0.8519723      0.5929906      0.6833054     -0.2107907      1.4562674      1.7434454      4.4892218      0.2475002      4.9908042     -0.6457132      0.4341535      3.3102465      2.8846056      0.0516170      0.0482590      0.0473768
      0.6726980    337.6671193     19.0061977     21.4351738      0.8342991      0.5808050      0.6680863     -0.2010517      1.4622261      1.7132379      4.4320872      0.2477350      5.0949676     -0.6795873      0.4622804      3.3917802      2.9159951      0.0501436      0.0469176      0.0461968
      0.6871567    344.9248171     19.0810728     21.5448892      0.8160301      0.5679457      0.6526233     -0.1910031      1.4683972      1.6824865      4.3754993      0.2479531      5.2109996     -0.7204522      0.4929410      3.4970937      2.9530965      0.0486163      0.0455939      0.0450799
      0.7019236    352.3371997     19.1565700     21.6559867      0.7974343      0.5542356      0.6342745     -0.1808068      1.4746937      1.6489857      4.3136313      0.2478699      5.2078034     -0.7594800      0.5238874      3.5952700      2.9866565      0.0470741      0.0442758      0.0436464
      0.7170053    359.9075914     19.2310552     21.7660670      0.7760869      0.5405741      0.6153759     -0.1702456      1.4810680      1.6172277      4.2479752      0.2476162      5.1728714     -0.7984136      0.5532020      3.6976757      3.0203475      0.0454233      0.0428791      0.0424225
      0.7324085    367.6393871     19.3049081     21.8756860      0.7520569      0.5262640      0.5976752     -0.1596094      1.4875118      1.5841163      4.1827726      0.2472044      5.1082577     -0.8410442      0.5871376      3.8066991      3.0646100      0.0436261      0.0414601      0.0410548
      0.7481402    375.5360542     19.3768325     21.9829077      0.7266132      0.5119482      0.5784091     -0.1488764      1.4939985      1.5493421      4.1130982      0.2463465      4.9968735     -0.8836547      0.6263593      3.9108901      3.1221705      0.0419187      0.0399672      0.0395657
      0.7642074    383.6011342     19.4473067     22.0884253      0.6998975      0.4976271      0.5574120     -0.1384536      1.5005069      1.5133706      4.0389205      0.2450340      4.9399520     -0.9252037      0.6680830      4.0064076      3.1754910      0.0403373      0.0384515      0.0382202
      0.7806173    391.8382439     19.5169309     22.1931274      0.6719706      0.4825546      0.5339182     -0.1279331      1.5071253      1.4774222      3.9659171      0.2436773      4.9257575     -0.9597266      0.7155749      4.0611622      3.2414368      0.0385209      0.0367990      0.0367542
      0.7973773    400.2510775     19.5859518     22.2973822      0.6439124      0.4670944      0.5098055     -0.1178595      1.5138371      1.4403527      3.8908036      0.2421071      4.8638367     -1.0028622      0.7657613      4.1414905      3.3165221      0.0366576      0.0350437      0.0351773
      0.8144948    408.8434087     19.6529812     22.3990814      0.6175136      0.4509098      0.4854483     -0.1078183      1.5206313      1.4030570      3.8076528      0.2399756      4.7051253     -1.0566414      0.8191567      4.2775630      3.4035225      0.0347650      0.0333373      0.0335660
      0.8319777    417.6190925     19.7171398     22.4968643      0.5903459      0.4340216      0.4610789     -0.0979702      1.5275290      1.3611687      3.7207113      0.2372808      4.4953675     -1.1197592      0.8815788      4.4614344      3.5009256      0.0328220      0.0315829      0.0319058
      0.8498337    426.5820692     19.7778743     22.5898477      0.5631831      0.4167532      0.4358729     -0.0887133      1.5344349      1.3182105      3.6204997      0.2337025      4.2596505     -1.1933648      0.9470672      4.7163989      3.5999617      0.0308882      0.0298231      0.0302522
      0.8680708    435.7363694     19.8352602     22.6780961      0.5347650      0.3990940      0.4101020     -0.0799936      1.5411797      1.2715457      3.5088216      0.2291357      4.0730385     -1.2768732      1.0153303      5.0344527      3.7093465      0.0288558      0.0280810      0.0285866
      0.8866973    445.0861237     19.8902069     22.7629558      0.5052037      0.3815270      0.3856706     -0.0718783      1.5476179      1.2273684      3.3958793      0.2240926      3.9096680     -1.3878113      1.0956281      5.5267971      3.8627896      0.0268164      0.0263567      0.0269208
      0.9057217    454.6355787     19.9422943     22.8437328      0.4760644      0.3643336      0.3620088     -0.0640607      1.5539740      1.1870533      3.2756321      0.2182678      3.6889562     -1.5144616      1.1893119      6.1009387      4.0711248      0.0250114      0.0246131      0.0252881
      0.9251526    464.3891242     19.9910383     22.9196330      0.4475233      0.3468303      0.3388759     -0.0565108      1.5602644      1.1466446      3.1490350      0.2116270      3.4832750     -1.6433948      1.3052835      6.7488426      4.3941496      0.0231940      0.0228719      0.0236280
      0.9449993    474.3513367     20.0368571     22.9912614      0.4180398      0.3292781      0.3150916     -0.0492173      1.5663303      1.1095673      3.0126088      0.2040968      3.2280572     -1.7630574      1.4371659      7.4349304      4.8315907      0.0214224      0.0210840      0.0219630
      0.9652712    484.5270434     20.0782985     23.0562926      0.3876568      0.3110393      0.2939969     -0.0425115      1.5721414      1.0693714      2.8714263      0.1958906      2.9155974     -1.8840945      1.5853078      8.3016296      5.3405181      0.0195672      0.0193799      0.0202301
      0.9859788    494.9214106     20.1158853     23.1154875      0.3551181      0.2929180      0.2737067     -0.0363199      1.5776240      1.0323560      2.7265677      0.1870956      2.6724559     -2.0236696      1.7556449      9.4237785      5.9898249      0.0177853      0.0177180      0.0187951
      1.0071332    505.5400526     20.1503839     23.1700017      0.3217434      0.2750482      0.2527805     -0.0300516      1.5827417      0.9963936      2.5826021      0.1779118      2.4621019     -2.1562239      1.9600133     10.7454699      6.8847536      0.0161426      0.0160957      0.0174654
      1.0287467    516.3891513     20.1818707     23.2199135      0.2884086      0.2569536      0.2313595     -0.0241403      1.5875946      0.9618624      2.4227473      0.1676707      2.2391024     -2.2687732      2.1846375     12.3166440      7.9483791      0.0145060      0.0144721      0.0161053
      1.0508330    527.4755694     20.2097452     23.2642326      0.2553253      0.2385729      0.2088132     -0.0190667      1.5923165      0.9276337      2.2348205      0.1555748      1.8896638     -2.3468458      2.4558631     13.9143533      9.4370126      0.0129418      0.0128616      0.0145167
      1.0734072    538.8069310     20.2320663     23.2998232      0.2273646      0.2202287      0.1867760     -0.0150852      1.5966329      0.8943789      2.0384457      0.1427145      1.4825865     -2.4056557      2.7848409     15.6883567     11.5180996      0.0114066      0.0114523      0.0127881
      1.0964862    550.3916462     20.2497111     23.3280288      0.2030306      0.2026263      0.1650419     -0.0117879      1.6004186      0.8597253      1.8447572      0.1298148      1.1876599     -2.4457830      3.1628907     17.9592113     14.2163118      0.0099151      0.0101383      0.0113388
      1.1200881    562.2388607     20.2639501     23.3508405      0.1806074      0.1860744      0.1457360     -0.0089795      1.6037027      0.8320077      1.6546608      0.1168473      0.9542903     -2.3625301      3.6644349     20.1462579     18.5649653      0.0086086      0.0088006      0.0101440
      1.1442325    574.3583305     20.2752370     23.3689571      0.1593973      0.1698045      0.1298784     -0.0066155      1.6064778      0.8004934      1.4742330      0.1043358      0.7565376     -2.1569387      4.2531309     21.8587129     24.4063636      0.0073869      0.0075552      0.0090318
      1.1689394    586.7602352     20.2841725     23.3833220      0.1402780      0.1532424      0.1145755     -0.0046079      1.6087656      0.7736882      1.2967477      0.0920235      0.5864491     -1.8585261      4.9184549     22.7568125     31.9069497      0.0062374      0.0063759      0.0076981
      1.1942298    599.4549633     20.2908946     23.3941426      0.1236140      0.1375443      0.0986117     -0.0030851      1.6106353      0.7495955      1.1221091      0.0801647      0.4304980     -1.5362152      5.5965755     23.0780078     40.0580777      0.0051521      0.0052497      0.0063306
      1.2201242    612.4529062     20.2957858     23.4020241      0.1091599      0.1231274      0.0841916     -0.0020254      1.6121285      0.7277421      0.9574447      0.0689261      0.3114425     -0.9866181      6.4436163     21.7253342     51.8437703      0.0043379      0.0042677      0.0050726
      1.2466431    625.7642988     20.2993243     23.4077308      0.0961344      0.1103153      0.0724548     -0.0012786      1.6133201      0.7114409      0.8059338      0.0585926      0.2226857     -0.4462996      7.5153942     18.4893623     69.0340373      0.0034614      0.0034863      0.0040504
      1.2738063    639.3991246     20.3017636     23.4116673      0.0853984      0.0991573      0.0619988     -0.0007712      1.6142736      0.6981533      0.6578909      0.0486109      0.1416291      0.1149526      9.1268437     12.7071584    101.2753744      0.0027065      0.0027913      0.0032269
      1.3016331    653.3670923     20.3031500     23.4139058      0.0771330      0.0898363      0.0537212     -0.0005245      1.6150067      0.6856127      0.5270759      0.0397222      0.0687677      0.3113626     11.6580057     10.5700157    168.4922806      0.0021688      0.0021979      0.0025874
      1.3301426    667.6776711     20.3037584     23.4148885      0.0703794      0.0821886      0.0476688     -0.0004341      1.6154744      0.6768909      0.4284429      0.0333950      0.0309376      0.2778834     13.5822780      8.7580002    224.3677932      0.0017791      0.0016881      0.0021689
      1.3593531    682.3401645     20.3041056     23.4154494      0.0647042      0.0750571      0.0431351     -0.0003714      1.6157593      0.6672749      0.3678682      0.0292291      0.0215714      0.3322635     16.2473102      6.7337139    326.1389542      0.0014726      0.0012924      0.0017477
      1.3892831    697.3638000     20.3043315     23.4158145      0.0602401      0.0685970      0.0393163     -0.0003094      1.6159855      0.6581574      0.3046410      0.0251105      0.0094861      0.3353504     19.6811071      6.1876677    487.1577435      0.0011390      0.0008990      0.0012701
      1.4199509    712.7578169     20.3043630     23.4158655      0.0565685      0.0627406      0.0346203     -0.0003036      1.6161949      0.6519863      0.2286332      0.0207915     -0.0019582      0.2536061     24.8030887      6.0324919    841.8839035      0.0008760      0.0006369      0.0007508
      1.4513752    728.5315409     20.3043153     23.4157883      0.0529438      0.0577949      0.0297475     -0.0002961      1.6163378      0.6421588      0.1673270      0.0175200     -0.0048424      0.0598783     28.3143702      4.4249136   1216.7023938      0.0007010      0.0003906      0.0004087
      1.4835748    744.6944416     20.3042555     23.4156916      0.0497833      0.0537681      0.0267938     -0.0002824      1.6164277      0.6382286      0.1143916      0.0153298     -0.0025410     -0.0850059     23.4226630      4.3021102   1177.2801004      0.0003556      0.0001791      0.0002486
      1.5165690    761.2561729     20.3042466     23.4156773      0.0471557      0.0503524      0.0246700     -0.0002623      1.6164717      0.6332393      0.0780002      0.0140706     -0.0003034     -0.1851873      7.8269771      3.0676353    444.3571004      0.0001192      0.0000587      0.0001120
      1.5503773    778.2266006     20.3042435     23.4156722      0.0448423      0.0473864      0.0228566     -0.0002475      1.6164900      0.6261186      0.0689222      0.0136620      0.0011845     -0.2699738      0.3085377      3.1477617     87.3388975      0.0000478      0.0000130      0.0000556
      1.5850200    795.6158212     20.3042751     23.4157233      0.0428720      0.0448033      0.0213122     -0.0002413      1.6164825      0.6250932      0.0684371      0.0136272      0.0018319     -0.3370848      0.1313015      1.6955716     84.5741168      0.0000404      0.0000082      0.0000491
      1.6205176    813.4341742     20.3042905     23.4157482      0.0410795      0.0425709      0.0199705     -0.0002349      1.6164798      0.6213685      0.0680442      0.0135444      0.0018438     -0.4006658      0.1317533      4.1848998     88.5370207      0.0000402      0.0000081      0.0000492
      1.6568912    831.6922514     20.3043204     23.4157966      0.0395255      0.0404633      0.0187755     -0.0002323      1.6164665      0.6179498      0.0676639      0.0134702      0.0006172     -0.4484104      0.1398985      5.5179815     90.5338019      0.0000404      0.0000082      0.0000492
      1.6941625    850.4009052     20.3043086     23.4157774      0.0381059      0.0387624      0.0177462     -0.0002340      1.6164811      0.6182762      0.0677021      0.0134770     -0.0001841     -0.4862073      0.1375887      2.7201427     89.9261197      0.0000403      0.0000082      0.0000491
      1.7323535    869.5712552     20.3043081     23.4157766      0.0368620      0.0371407      0.0168293     -0.0002327      1.6164819      0.6161301      0.0674779      0.0134292     -0.0027518     -0.5197189      0.1456897      2.6072620     87.2732188      0.0000405      0.0000084      0.0000493
      1.7714870    889.2146953     20.3042386     23.4156644      0.0357360      0.0357179      0.0160110     -0.0002368      1.6165061      0.6159412      0.0674604      0.0134249     -0.0040629     -0.5420915      0.1296196      0.4947030     88.2415037      0.0000405      0.0000084      0.0000493
      1.8115863    909.3429005     20.3042117     23.4156208      0.0346774      0.0344542      0.0153263     -0.0002348      1.6165190      0.6138561      0.0672131      0.0133808     -0.0014555     -0.5662712      0.1248233      4.3761073     94.4085058      0.0000404      0.0000085      0.0000491
      1.8526751    929.9678340     20.3041780     23.4155664      0.0337047      0.0332470      0.0146907     -0.0002344      1.6165403      0.6131628      0.0671574      0.0133636     -0.0038220     -0.5853703      0.1331094      7.3208703     93.9722312      0.0000404      0.0000085      0.0000491
      1.8947779    951.1017543     20.3041128     23.4154609      0.0328249      0.0322520      0.0141219     -0.0002324      1.6165631      0.6128989      0.0671226      0.0133584     -0.0043613     -0.5976858      0.1195493      8.6860867     94.1885548      0.0000402      0.0000086      0.0000490
      1.9379198    972.7572220     20.3040685     23.4153893      0.0319610      0.0313619      0.0136718     -0.0002303      1.6165810      0.6116244      0.0669702      0.0133319     -0.0021728     -0.5951946      0.1048666     -3.0460495     92.3718389      0.0000400      0.0000086      0.0000489
      1.9821263    994.9471082     20.3040414     23.4153455      0.0312368      0.0305514      0.0132705     -0.0002269      1.6165931      0.6078488      0.0665515      0.0132498     -0.0025781     -0.6055762      0.1084245      1.3217615     96.9419753      0.0000399      0.0000087      0.0000483
      2.0274238   1017.6846013     20.3039939     23.4152688      0.0305528      0.0300050      0.0129586     -0.0002288      1.6166070      0.6073062      0.0664908      0.0132379     -0.0034847     -0.6049383      0.1046075      3.9276755     95.6065301      0.0000395      0.0000087      0.0000477
      2.0738391   1040.9832154     20.3039511     23.4151996      0.0299000      0.0294604      0.0126697     -0.0002260      1.6166168      0.6051600      0.0662270      0.0131935     -0.0026738     -0.5944048      0.0926109      3.0058142     95.6151519      0.0000391      0.0000086      0.0000471
      2.1213999   1064.8567977     20.3039184     23.4151466      0.0293659      0.0290792      0.0124748     -0.0002301      1.6166316      0.6038464      0.0661141      0.0131624     -0.0021917     -0.5912951      0.0898265      4.6546319     97.7751657      0.0000386      0.0000087      0.0000466
      2.1701344   1089.3195376     20.3038977     23.4151131      0.0288319      0.0288503      0.0123309     -0.0002294      1.6166360      0.6033106      0.0660620      0.0131496      0.0000709     -0.5873479      0.1045163     -0.3792656    100.6610904      0.0000383      0.0000087      0.0000460
      2.2200716   1114.3859745     20.3039275     23.4151614      0.0282376      0.0283768      0.0122303     -0.0002257      1.6166199      0.6006479      0.0657374      0.0130944      0.0038473     -0.5832663      0.1014769      4.4720560    103.5236941      0.0000377      0.0000086      0.0000452
      2.2712411   1140.0710063     20.3040044     23.4152857      0.0277123      0.0279737      0.0121749     -0.0002194      1.6165899      0.5968351      0.0653242      0.0130109      0.0072528     -0.5882418      0.1176098      5.3450144    104.4972968      0.0000372      0.0000085      0.0000442
      2.3236734   1166.3898990     20.3041202     23.4154729      0.0271721      0.0276621      0.0121523     -0.0002141      1.6165480      0.5934923      0.0649689      0.0129378      0.0082265     -0.5854977      0.1134087     -7.9677811    106.8014199      0.0000364      0.0000085      0.0000436
      2.3773997   1193.3582949     20.3042167     23.4156288      0.0266973      0.0274110      0.0121394     -0.0002093      1.6165062      0.5909631      0.0646606      0.0128857      0.0047309     -0.5835089      0.1089932    -11.9589981    109.6373030      0.0000358      0.0000084      0.0000428
      2.4324518   1220.9922216     20.3042571     23.4156943      0.0261338      0.0271203      0.0120891     -0.0002013      1.6164896      0.5847523      0.0639811      0.0127503      0.0019346     -0.5956027      0.1128465      0.6857474    117.0392507      0.0000349      0.0000083      0.0000421
      2.4888624   1249.3081007     20.3042853     23.4157398      0.0257195      0.0267173      0.0121166     -0.0001948      1.6164727      0.5811844      0.0636014      0.0126718      0.0022624     -0.6115788      0.1131736      7.7723810    121.4937419      0.0000342      0.0000083      0.0000412
      2.5466652   1278.3227533     20.3043117     23.4157824      0.0253352      0.0262464      0.0121191     -0.0001913      1.6164554      0.5784966      0.0633032      0.0126134      0.0003883     -0.6100405      0.1264396     -3.4077566    121.6790556      0.0000334      0.0000081      0.0000403
      2.6058944   1308.0534000     20.3042826     23.4157354      0.0250611      0.0257296      0.0121828     -0.0001858      1.6164543      0.5786874      0.0633142      0.0126182     -0.0043595     -0.6154649      0.1304083     -1.7440939    125.4856830      0.0000325      0.0000081      0.0000392
      2.6665850   1338.5176443     20.3041857     23.4155788      0.0248362      0.0252462      0.0121903     -0.0001838      1.6164785      0.5804696      0.0635035      0.0126570     -0.0096696     -0.6152879      0.1302787      5.9819666    125.4522147      0.0000314      0.0000079      0.0000382
      2.7287729   1369.7334210     20.3040293     23.4153259      0.0247596      0.0249544      0.0122359     -0.0001884      1.6165230      0.5843711      0.0639082      0.0127428     -0.0098206     -0.5979979      0.1442255     -7.0494859    117.4459607      0.0000303      0.0000078      0.0000372
      2.7924941   1401.7188653     20.3038991     23.4151155      0.0247213      0.0246949      0.0123057     -0.0001947      1.6165590      0.5926490      0.0648033      0.0129237     -0.0116618     -0.5803975      0.1418361      0.4483881    109.4233178      0.0000294      0.0000077      0.0000359
      2.8577845   1434.4920311     20.3037012     23.4147956      0.0246901      0.0244044      0.0123387     -0.0001997      1.6166174      0.5955298      0.0651161      0.0129854     -0.0126318     -0.5866695      0.1610729      3.3459196    110.6325115      0.0000283      0.0000077      0.0000347
      2.9246790   1468.0703328     20.3035667     23.4145781      0.0246688      0.0240276      0.0124952     -0.0002035      1.6166584      0.5989842      0.0655017      0.0130594     -0.0066825     -0.5786974      0.1655224     -3.2561412    105.7870086      0.0000269      0.0000075      0.0000329
      2.9932088   1502.4695306     20.3034760     23.4144315      0.0245112      0.0239684      0.0124980     -0.0002024      1.6166798      0.5956962      0.0651392      0.0129881     -0.0086002     -0.5588220      0.1428410     -1.0739298    107.0850391      0.0000259      0.0000074      0.0000315
      3.0633987   1537.7020266     20.3033227     23.4141837      0.0245088      0.0238017      0.0126875     -0.0002080      1.6167291      0.6011359      0.0657343      0.0131064     -0.0102488     -0.5287346      0.1309097      0.8623399    102.8684141      0.0000241      0.0000073      0.0000295
      3.1352615   1573.7742349     20.3032367     23.4140447      0.0244665      0.0237958      0.0128771     -0.0002097      1.6167442      0.6027938      0.0659294      0.0131410      0.0005812     -0.5054917      0.1326716     -2.4036949    101.8382738      0.0000230      0.0000072      0.0000280
