    2.1994134897E+00    2.2114394725E-03    2.2232528126E+02    3.3264794919E+00    1.6000600240E+00    8.8099973772E-01    2.4351448544E-01    7.3204865995E-02    1.0296201275E-01    7.3728363219E+02    3.1739566719E-03    7.3728363219E+02    6.8926442306E+00
    2.2873900293E+00    2.2107351512E-03    2.2235189484E+02    3.3209690143E+00    1.6005461997E+00    8.8137902679E-01    2.4349909157E-01    7.3321699334E-02    1.0296120857E-01    7.3840415172E+02    3.1731128066E-03    7.3840415172E+02    6.7943031975E+00
    2.3753665689E+00    2.2192838665E-03    2.2264115568E+02    3.3128147963E+00    1.6001909893E+00    8.8116015914E-01    2.4336810768E-01    7.3462636049E-02    1.0319943009E-01    7.3971761765E+02    3.1856984232E-03    7.3971761765E+02    6.7855923684E+00
    2.4633431085E+00    2.2236123177E-03    2.2264048920E+02    3.3093874754E+00    1.6003622998E+00    8.8033459618E-01    2.4344576075E-01    7.3562181089E-02    1.0330414105E-01    7.4072637343E+02    3.1918926481E-03    7.4072637343E+02    6.6443725916E+00
    2.5513196481E+00    2.2315558446E-03    2.2296473614E+02    3.3128990145E+00    1.6002153955E+00    8.8037708543E-01    2.4368807597E-01    7.3557351101E-02    1.0352740940E-01    7.4076537649E+02    3.2030329649E-03    7.4076537649E+02    6.5585184523E+00
    2.6392961877E+00    2.2383256793E-03    2.2348833840E+02    3.3145130432E+00    1.6002159605E+00    8.8116862626E-01    2.4384479521E-01    7.3568814493E-02    1.0369133701E-01    7.4092578491E+02    3.2126150367E-03    7.4092578491E+02    6.4921207918E+00
    2.7272727273E+00    2.2466900436E-03    2.2382322667E+02    3.3108227496E+00    1.5997115203E+00    8.8121492538E-01    2.4386657325E-01    7.3657393252E-02    1.0392855540E-01    7.4181712689E+02    3.2246224693E-03    7.4181712689E+02    6.4076047868E+00
    2.8152492669E+00    2.2546021753E-03    2.2410350859E+02    3.3035128421E+00    1.5991495685E+00    8.8078505241E-01    2.4384324676E-01    7.3813318858E-02    1.0411330652E-01    7.4337282671E+02    3.2360227145E-03    7.4337282671E+02    6.3616320988E+00
    2.9032258065E+00    2.2684284254E-03    2.2471007825E+02    3.2976691170E+00    1.5984162749E+00    8.8071898821E-01    2.4375404586E-01    7.3917072093E-02    1.0446118004E-01    7.4439538554E+02    3.2559350914E-03    7.4439538554E+02    6.2638074913E+00
    2.9912023460E+00    2.2726615004E-03    2.2495714663E+02    3.2970976673E+00    1.5978911822E+00    8.8105871833E-01    2.4384811222E-01    7.3958413375E-02    1.0458149628E-01    7.4487788184E+02    3.2618104469E-03    7.4487788184E+02    6.2943568063E+00
    3.0791788856E+00    2.2878800468E-03    2.2581767052E+02    3.2993989592E+00    1.5971468989E+00    8.8158533452E-01    2.4400552985E-01    7.3954539257E-02    1.0494330142E-01    7.4494725674E+02    3.2833220830E-03    7.4494725674E+02    6.1981987225E+00
    3.1671554252E+00    2.3022231491E-03    2.2654889463E+02    3.2986091857E+00    1.5964625932E+00    8.8177303766E-01    2.4406297528E-01    7.3989660957E-02    1.0528277467E-01    7.4537157813E+02    3.3036894395E-03    7.4537157813E+02    6.1536628187E+00
    3.2551319648E+00    2.3151740665E-03    2.2710404900E+02    3.2934057388E+00    1.5953471574E+00    8.8167287052E-01    2.4407925046E-01    7.4111503354E-02    1.0560422342E-01    7.4662011320E+02    3.3222090552E-03    7.4662011320E+02    6.0719741321E+00
    3.3431085044E+00    2.3282381548E-03    2.2786274963E+02    3.2857545964E+00    1.5942375314E+00    8.8218752606E-01    2.4396640528E-01    7.4249734155E-02    1.0590830537E-01    7.4800160154E+02    3.3409899149E-03    7.4800160154E+02    6.0196431837E+00
    3.4310850440E+00    2.3424831290E-03    2.2861374445E+02    3.2797066836E+00    1.5932202907E+00    8.8256812477E-01    2.4378266507E-01    7.4330630324E-02    1.0625207273E-01    7.4880236044E+02    3.3614753615E-03    7.4880236044E+02    6.0017908824E+00
    3.5190615836E+00    2.3605889099E-03    2.2944402868E+02    3.2789798975E+00    1.5921501845E+00    8.8236684750E-01    2.4388581626E-01    7.4378564030E-02    1.0666153345E-01    7.4939448014E+02    3.3871156064E-03    7.4939448014E+02    5.9404976508E+00
    3.6070381232E+00    2.3779037712E-03    2.3036217395E+02    3.2801162494E+00    1.5910003514E+00    8.8282741596E-01    2.4403504859E-01    7.4398292632E-02    1.0707151724E-01    7.4971148335E+02    3.4115877536E-03    7.4971148335E+02    5.9346036035E+00
    3.6950146628E+00    2.3899415880E-03    2.3101565306E+02    3.2782869052E+00    1.5898149777E+00    8.8329454604E-01    2.4406243770E-01    7.4448162947E-02    1.0736592393E-01    7.5027562107E+02    3.4286637132E-03    7.5027562107E+02    5.8671813002E+00
    3.7829912023E+00    2.4089464186E-03    2.3202346777E+02    3.2740660371E+00    1.5883985324E+00    8.8356295870E-01    2.4409402658E-01    7.4553788412E-02    1.0778237910E-01    7.5141583388E+02    3.4556874926E-03    7.5141583388E+02    5.8409584554E+00
    3.8709677419E+00    2.4245014124E-03    2.3285766268E+02    3.2640299845E+00    1.5870582122E+00    8.8402674898E-01    2.4381042220E-01    7.4696134336E-02    1.0814647085E-01    7.5282112466E+02    3.4780954122E-03    7.5282112466E+02    5.8438073162E+00
    3.9589442815E+00    2.4436694162E-03    2.3378657875E+02    3.2573912564E+00    1.5854871913E+00    8.8403745691E-01    2.4378377636E-01    7.4840188720E-02    1.0856968617E-01    7.5430255598E+02    3.5054979629E-03    7.5430255598E+02    5.8221247879E+00
    4.0469208211E+00    2.4614713626E-03    2.3464963561E+02    3.2524566803E+00    1.5841228092E+00    8.8419901789E-01    2.4373094457E-01    7.4937491418E-02    1.0897828509E-01    7.5533454727E+02    3.5308693753E-03    7.5533454727E+02    5.8213087553E+00
    4.1348973607E+00    2.4796570534E-03    2.3559249896E+02    3.2519317728E+00    1.5827869669E+00    8.8450988335E-01    2.4377101516E-01    7.4961909472E-02    1.0938251114E-01    7.5571876702E+02    3.5565062975E-03    7.5571876702E+02    5.7456188795E+00
    4.2228739003E+00    2.4996115977E-03    2.3665701512E+02    3.2523238799E+00    1.5813956457E+00    8.8500875436E-01    2.4390744979E-01    7.4994821793E-02    1.0982867724E-01    7.5619963467E+02    3.5846377263E-03    7.5619963467E+02    5.7228663892E+00
    4.3108504399E+00    2.5177851199E-03    2.3767760762E+02    3.2492180119E+00    1.5798626089E+00    8.8564104269E-01    2.4391917413E-01    7.5070116329E-02    1.1023085288E-01    7.5705953338E+02    3.6103678604E-03    7.5705953338E+02    5.7153344762E+00
    4.3988269795E+00    2.5358333837E-03    2.3866195105E+02    3.2433866671E+00    1.5783596818E+00    8.8617052373E-01    2.4384233822E-01    7.5181396253E-02    1.1062922409E-01    7.5824387351E+02    3.6360420712E-03    7.5824387351E+02    5.6751884359E+00
    4.4868035191E+00    2.5530546765E-03    2.3962741770E+02    3.2335828023E+00    1.5767828192E+00    8.8673838611E-01    2.4359203065E-01    7.5331929176E-02    1.1100285657E-01    7.5975378675E+02    3.6607627026E-03    7.5975378675E+02    5.6716896011E+00
    4.5747800587E+00    2.5725456376E-03    2.4065088130E+02    3.2268860544E+00    1.5751856150E+00    8.8716607008E-01    2.4353566270E-01    7.5470797107E-02    1.1142832269E-01    7.6122057371E+02    3.6884882974E-03    7.6122057371E+02    5.6466038275E+00
    4.6627565982E+00    2.5897780232E-03    2.4159135456E+02    3.2223222445E+00    1.5737119381E+00    8.8769068176E-01    2.4344444132E-01    7.5549378011E-02    1.1180413123E-01    7.6209912676E+02    3.7129062406E-03    7.6209912676E+02    5.6063348650E+00
    4.7507331378E+00    2.6105410095E-03    2.4269942819E+02    3.2228026160E+00    1.5722586060E+00    8.8814370622E-01    2.4358035090E-01    7.5580288314E-02    1.1224320198E-01    7.6258052678E+02    3.7420980403E-03    7.6258052678E+02    5.5758219718E+00
    4.8387096774E+00    2.6299656600E-03    2.4371051110E+02    3.2237396547E+00    1.5708807131E+00    8.8859604768E-01    2.4372241913E-01    7.5602388914E-02    1.1266661141E-01    7.6298252319E+02    3.7693308061E-03    7.6298252319E+02    5.5535004677E+00
    4.9266862170E+00    2.6480196500E-03    2.4473926666E+02    3.2218754995E+00    1.5694643318E+00    8.8927468212E-01    2.4375430817E-01    7.5656029602E-02    1.1304946596E-01    7.6365504320E+02    3.7947554543E-03    7.6365504320E+02    5.5508643096E+00
    5.0146627566E+00    2.6681830673E-03    2.4590541550E+02    3.2154339518E+00    1.5679403678E+00    8.9004218751E-01    2.4368477815E-01    7.5785969112E-02    1.1346793755E-01    7.6503705227E+02    3.8234073438E-03    7.6503705227E+02    5.5160688095E+00
    5.1026392962E+00    2.6912631871E-03    2.4723191257E+02    3.2053442458E+00    1.5664198682E+00    8.9084883479E-01    2.4346216102E-01    7.5955074509E-02    1.1393855218E-01    7.6677188732E+02    3.8563837476E-03    7.6677188732E+02    5.5309514407E+00
    5.1906158358E+00    2.7072015671E-03    2.4811058444E+02    3.1957911688E+00    1.5649927809E+00    8.9150759327E-01    2.4326636736E-01    7.6120858502E-02    1.1429188236E-01    7.6848834823E+02    3.8790727027E-03    7.6848834823E+02    5.4695213905E+00
    5.2785923754E+00    2.7276794893E-03    2.4928256968E+02    3.1899689350E+00    1.5634813050E+00    8.9220061480E-01    2.4320365428E-01    7.6240132500E-02    1.1470411047E-01    7.6978273149E+02    3.9080981839E-03    7.6978273149E+02    5.4839444713E+00
    5.3665689150E+00    2.7477507503E-03    2.5037871302E+02    3.1887103965E+00    1.5621641518E+00    8.9283627410E-01    2.4324955919E-01    7.6284619468E-02    1.1512424544E-01    7.7039884419E+02    3.9362656384E-03    7.7039884419E+02    5.4278291523E+00
    5.4545454545E+00    2.7621423205E-03    2.5110237305E+02    3.1898148832E+00    1.5608875443E+00    8.9315136879E-01    2.4340684135E-01    7.6307513216E-02    1.1543442422E-01    7.7083943220E+02    3.9561391523E-03    7.7083943220E+02    5.4339550855E+00
    5.5425219941E+00    2.7810372493E-03    2.5220076249E+02    3.1901946379E+00    1.5596006727E+00    8.9379223350E-01    2.4352984193E-01    7.6336985535E-02    1.1580092410E-01    7.7132171742E+02    3.9825430238E-03    7.7132171742E+02    5.4097921108E+00
    5.6304985337E+00    2.7954689597E-03    2.5311388414E+02    3.1863867029E+00    1.5583507241E+00    8.9474711230E-01    2.4348046905E-01    7.6412718150E-02    1.1610583586E-01    7.7221205264E+02    4.0027614292E-03    7.7221205264E+02    5.3979169672E+00
    5.7184750733E+00    2.8061756039E-03    2.5393624660E+02    3.1807197983E+00    1.5570121966E+00    8.9591624663E-01    2.4346131109E-01    7.6542835121E-02    1.1632487614E-01    7.7364921990E+02    4.0176532591E-03    7.7364921990E+02    5.3951002828E+00
    5.8064516129E+00    2.8280573780E-03    2.5541312980E+02    3.1715747621E+00    1.5556526979E+00    8.9730297324E-01    2.4324643195E-01    7.6695790011E-02    1.1673447713E-01    7.7525012086E+02    4.0487835532E-03    7.7525012086E+02    5.3262620118E+00
    5.8944281525E+00    2.8403324962E-03    2.5627156776E+02    3.1642298083E+00    1.5544209518E+00    8.9850301438E-01    2.4314509421E-01    7.6841793719E-02    1.1700470696E-01    7.7684152520E+02    4.0659391031E-03    7.7684152520E+02    5.3176343992E+00
    5.9824046921E+00    2.8570622710E-03    2.5734373622E+02    3.1584839770E+00    1.5531770267E+00    8.9944425183E-01    2.4308117734E-01    7.6961345732E-02    1.1732630481E-01    7.7818560162E+02    4.0893958595E-03    7.7818560162E+02    5.3044022319E+00
    6.0703812317E+00    2.8732282554E-03    2.5832258434E+02    3.1559358385E+00    1.5520440925E+00    9.0030315631E-01    2.4307432805E-01    7.7021314910E-02    1.1765531812E-01    7.7895371022E+02    4.1119446635E-03    7.7895371022E+02    5.3004793075E+00
    6.1583577713E+00    2.8859283177E-03    2.5902997152E+02    3.1571360104E+00    1.5509858775E+00    9.0074994071E-01    2.4326666069E-01    7.7052955557E-02    1.1791113015E-01    7.7953835698E+02    4.1291512202E-03    7.7953835698E+02    5.2500438960E+00
    6.2463343109E+00    2.9049400388E-03    2.6002098893E+02    3.1584945459E+00    1.5498958170E+00    9.0106671450E-01    2.4345048542E-01    7.7078013554E-02    1.1827712293E-01    7.8004236848E+02    4.1554308300E-03    7.8004236848E+02    5.2484159294E+00
    6.3343108504E+00    2.9152911161E-03    2.6081714409E+02    3.1576313869E+00    1.5488474013E+00    9.0218973648E-01    2.4355428180E-01    7.7131954922E-02    1.1848372900E-01    7.8078760177E+02    4.1695022854E-03    7.8078760177E+02    5.2304871238E+00
    6.4222873900E+00    2.9245504590E-03    2.6157436931E+02    3.1527246808E+00    1.5477904996E+00    9.0335168581E-01    2.4351692894E-01    7.7240150536E-02    1.1866860289E-01    7.8202798887E+02    4.1822089295E-03    7.8202798887E+02    5.2399842961E+00
    6.5102639296E+00    2.9362396201E-03    2.6254240176E+02    3.1454322426E+00    1.5467385515E+00    9.0474019516E-01    2.4338919152E-01    7.7378615321E-02    1.1888606807E-01    7.8354084213E+02    4.1985141879E-03    7.8354084213E+02    5.2057247194E+00
    6.5982404692E+00    2.9481608626E-03    2.6364656921E+02    3.1799683717E+00    1.5404085231E+00    9.0663102653E-01    2.5310471282E-01    7.9593468624E-02    1.1911725246E-01    8.0076689802E+02    4.2344752128E-03    8.0076689802E+02    5.1974134197E+00
    6.6862170088E+00    2.9608466998E-03    2.6469243132E+02    3.1801478057E+00    1.5394441221E+00    9.0822408030E-01    2.5331294753E-01    7.9654457280E-02    1.1936649707E-01    8.0161420289E+02    4.2518377549E-03    8.0161420289E+02    5.1776290719E+00
    6.7741935484E+00    2.9697310956E-03    2.6550797785E+02    3.1764896085E+00    1.5385222368E+00    9.0967497547E-01    2.5330631456E-01    7.9744103013E-02    1.1954759319E-01    8.0266242885E+02    4.2640588076E-03    8.0266242885E+02    5.1629769011E+00
    6.8621700880E+00    2.9848097554E-03    2.6659232547E+02    3.1707547007E+00    1.5375038057E+00    9.1089979756E-01    2.5323267992E-01    7.9865112196E-02    1.1982699160E-01    8.0400788394E+02    4.2852392072E-03    8.0400788394E+02    5.1352913092E+00
    6.9501466276E+00    2.9944676138E-03    2.6719879884E+02    3.1633418130E+00    1.5365527113E+00    9.1159180967E-01    2.5315000539E-01    8.0026130705E-02    1.2003297534E-01    8.0574948462E+02    4.2986594562E-03    8.0574948462E+02    5.1331893792E+00
    7.0381231672E+00    3.0061036556E-03    2.6807342881E+02    3.1569890736E+00    1.5355880313E+00    9.1255733229E-01    2.5311438952E-01    8.0175883925E-02    1.2023346948E-01    8.0738130163E+02    4.3149046880E-03    8.0738130163E+02    5.0929397960E+00
    7.1260997067E+00    3.0169410753E-03    2.6895240461E+02    3.1521333016E+00    1.5347710849E+00    9.1390175968E-01    2.5307414778E-01    8.0286626093E-02    1.2044976247E-01    8.0863949008E+02    4.3299305969E-03    8.0863949008E+02    5.1169659580E+00
    7.2140762463E+00    3.0224732404E-03    2.6964017473E+02    3.1512480045E+00    1.5340623539E+00    9.1534859671E-01    2.5320332871E-01    8.0350175025E-02    1.2055338868E-01    8.0950763677E+02    4.3370246794E-03    8.0950763677E+02    5.1013449513E+00
    7.3020527859E+00    3.0348593230E-03    2.7079479882E+02    3.1513713698E+00    1.5333853917E+00    9.1715798042E-01    2.5331615927E-01    8.0382833231E-02    1.2076954592E-01    8.1004937756E+02    4.3540065958E-03    8.1004937756E+02    5.1097535147E+00
    7.3900293255E+00    3.0379083756E-03    2.7132887885E+02    3.1532889262E+00    1.5327829037E+00    9.1874585964E-01    2.5356244702E-01    8.0412056411E-02    1.2086180721E-01    8.1060435194E+02    4.3574120762E-03    8.1060435194E+02    5.1135687173E+00
    7.4780058651E+00    3.0455080642E-03    2.7224972208E+02    3.1546653815E+00    1.5321081106E+00    9.2037391347E-01    2.5378435757E-01    8.0447314336E-02    1.2096831950E-01    8.1121438701E+02    4.3673642601E-03    8.1121438701E+02    5.0701696921E+00
    7.5659824047E+00    3.0508141398E-03    2.7284709049E+02    3.1531112359E+00    1.5315748740E+00    9.2187044020E-01    2.5380594667E-01    8.0493813151E-02    1.2111037560E-01    8.1186964759E+02    4.3742787082E-03    8.1186964759E+02    5.0766531265E+00
    7.6539589443E+00    3.0558537107E-03    2.7349217439E+02    3.1500034511E+00    1.5308486603E+00    9.2305833269E-01    2.5390822863E-01    8.0605698556E-02    1.2118024910E-01    8.1317967627E+02    4.3808279922E-03    8.1317967627E+02    5.0445810887E+00
    7.7419354839E+00    3.0586608388E-03    2.7398062465E+02    3.1431328761E+00    1.5302160847E+00    9.2443087856E-01    2.5377952567E-01    8.0740947223E-02    1.2125536208E-01    8.1465974493E+02    4.3844218526E-03    8.1465974493E+02    5.0578559862E+00
    7.8299120235E+00    3.0646297900E-03    2.7460415145E+02    3.1375102461E+00    1.5296214225E+00    9.2543537500E-01    2.5372311692E-01    8.0867661625E-02    1.2134784124E-01    8.1608330163E+02    4.3924381431E-03    8.1608330163E+02    5.0302006364E+00
    7.9178885630E+00    3.0663421561E-03    2.7498478762E+02    3.1321754442E+00    1.5291238388E+00    9.2650272839E-01    2.5370081236E-01    8.0998276400E-02    1.2138742122E-01    8.1755351490E+02    4.3943270479E-03    8.1755351490E+02    5.0481609291E+00
    8.0058651026E+00    3.0677715135E-03    2.7547899279E+02    3.1276591112E+00    1.5286559666E+00    9.2781203227E-01    2.5364943098E-01    8.1098809675E-02    1.2139744941E-01    8.1873380110E+02    4.3957607706E-03    8.1873380110E+02    5.0574503292E+00
    8.0938416422E+00    3.0710564811E-03    2.7594873240E+02    3.1261001377E+00    1.5282332625E+00    9.2885885310E-01    2.5376827850E-01    8.1177271145E-02    1.2145745118E-01    8.1973849231E+02    4.3996787775E-03    8.1973849231E+02    5.0475368308E+00
    8.1818181818E+00    3.0711476005E-03    2.7630484947E+02    3.1269585471E+00    1.5278799090E+00    9.3001633432E-01    2.5395452426E-01    8.1214547758E-02    1.2145567060E-01    8.2037311840E+02    4.3988520095E-03    8.2037311840E+02    5.0433735727E+00
    8.2697947214E+00    3.0775341236E-03    2.7699219547E+02    3.1278899068E+00    1.5274768218E+00    9.3125977334E-01    2.5408089791E-01    8.1230767538E-02    1.2156854702E-01    8.2079166868E+02    4.4070539952E-03    8.2079166868E+02    5.0141768999E+00
    8.3577712610E+00    3.0835424372E-03    2.7758124988E+02    3.1281790741E+00    1.5269802461E+00    9.3236983768E-01    2.5425864537E-01    8.1280079992E-02    1.2169228793E-01    8.2152966132E+02    4.4147674221E-03    8.2152966132E+02    5.0183874627E+00
    8.4457478006E+00    3.0875529803E-03    2.7816967856E+02    3.1265451150E+00    1.5264282587E+00    9.3376778285E-01    2.5435712298E-01    8.1354054917E-02    1.2177511643E-01    8.2247886371E+02    4.4197609277E-03    8.2247886371E+02    5.0021376928E+00
    8.5337243402E+00    3.0936510446E-03    2.7883239301E+02    3.1217937581E+00    1.5258898386E+00    9.3501487177E-01    2.5429982385E-01    8.1459520889E-02    1.2188819770E-01    8.2370198915E+02    4.4279073355E-03    8.2370198915E+02    4.9642665456E+00
    8.6217008798E+00    3.0996956491E-03    2.7943166511E+02    3.1163450476E+00    1.5253481145E+00    9.3609503982E-01    2.5426909200E-01    8.1592085638E-02    1.2200522129E-01    8.2520478057E+02    4.4359558885E-03    8.2520478057E+02    4.9822383698E+00
    8.7096774194E+00    3.0993081941E-03    2.7990261044E+02    3.1102472450E+00    1.5248586905E+00    9.3780019682E-01    2.5417776280E-01    8.1722687226E-02    1.2200655744E-01    8.2663950227E+02    4.4349793502E-03    8.2663950227E+02    4.9210391608E+00
    8.7976539589E+00    3.1037706006E-03    2.8055867416E+02    3.1051987349E+00    1.5243526259E+00    9.3912316441E-01    2.5411832648E-01    8.1836413118E-02    1.2206847122E-01    8.2793862454E+02    4.4408135092E-03    8.2793862454E+02    4.9609501764E+00
    8.8856304985E+00    3.1016539465E-03    2.8074264092E+02    3.1024685590E+00    1.5239747117E+00    9.4020470603E-01    2.5421414024E-01    8.1939312327E-02    1.2204568219E-01    8.2919875817E+02    4.4369749364E-03    8.2919875817E+02    4.9621477335E+00
    8.9736070381E+00    3.1056448918E-03    2.8136899031E+02    3.1008369756E+00    1.5236249733E+00    9.4145166743E-01    2.5424798205E-01    8.1993340522E-02    1.2209239992E-01    8.2995735693E+02    4.4419006896E-03    8.2995735693E+02    4.9717055495E+00
    9.0615835777E+00    3.1055026658E-03    2.8151471254E+02    3.1003197220E+00    1.5234051840E+00    9.4206410393E-01    2.5433076317E-01    8.2033721026E-02    1.2210299125E-01    8.3059635025E+02    4.4408467791E-03    8.3059635025E+02    4.9829082207E+00
    9.1495601173E+00    3.1039952377E-03    2.8177608883E+02    3.1026402701E+00    1.5231077695E+00    9.4314882740E-01    2.5461442071E-01    8.2063790365E-02    1.2207090848E-01    8.3119310004E+02    4.4376131146E-03    8.3119310004E+02    4.9786936238E+00
    9.2375366569E+00    3.1044076657E-03    2.8211672630E+02    3.1019451817E+00    1.5228745375E+00    9.4421610213E-01    2.5462764310E-01    8.2086441952E-02    1.2207770379E-01    8.3163345447E+02    4.4374253931E-03    8.3163345447E+02    4.9956668183E+00
