 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   3.417213499947759E-003
 Friction Mach number =   8.291730685127277E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   204.807471832453     
 Redelta  =   10215.9741742214     
 Retheta  =   873.357807955901     
 Redelta2 =   556.942311262552     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.267926153980111     
 theta/delta99 =   8.548942989301017E-002
 H             =    3.13402667809833     
 Hinc          =    1.54444660343047     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.5642139    115.5552162     16.4707708     17.5559208      1.0903541      0.7354281      0.8671372     -0.3911285      1.2233150      1.8661037      5.0662743      0.1181148      4.1830401     -0.5939014      0.3873488      3.2534773      2.7194913      0.0886943      0.0815167      0.0787483
      0.5777144    118.3202218     16.5518505     17.6552175      1.0744021      0.7252845      0.8527822     -0.3788798      1.2260433      1.8451180      5.0192178      0.1180488      4.2153417     -0.6134518      0.4075231      3.2753285      2.7301476      0.0867414      0.0798305      0.0771420
      0.5915226    121.1482410     16.6332884     17.7551763      1.0578871      0.7147852      0.8375845     -0.3663080      1.2288052      1.8230657      4.9705142      0.1179361      4.2490330     -0.6349867      0.4286510      3.3026532      2.7422416      0.0847331      0.0781099      0.0755193
      0.6056458    124.0407799     16.7151419     17.8558735      1.0404752      0.7039585      0.8214881     -0.3534257      1.2316200      1.8004184      4.9204841      0.1177811      4.2872290     -0.6579342      0.4511616      3.3329970      2.7558230      0.0827059      0.0763505      0.0738517
      0.6200915    126.9993789     16.7974849     17.9574059      1.0218157      0.6928063      0.8047170     -0.3401991      1.2344641      1.7772151      4.8691386      0.1175838      4.3271937     -0.6825654      0.4747464      3.3672103      2.7695585      0.0806447      0.0745417      0.0722111
      0.6348675    130.0256137     16.8802753     18.0597276      1.0017996      0.6812748      0.7873817     -0.3265534      1.2373609      1.7532984      4.8156937      0.1173330      4.3610152     -0.7093542      0.4993171      3.4070292      2.7836909      0.0785797      0.0726810      0.0706235
      0.6499816    133.1210960     16.9633469     18.1626387      0.9805376      0.6692857      0.7692935     -0.3124219      1.2402875      1.7281321      4.7605665      0.1170228      4.3858147     -0.7387510      0.5254169      3.4521256      2.7978324      0.0765204      0.0707650      0.0690466
      0.6654419    136.2874743     17.0465507     18.2659591      0.9583429      0.6567406      0.7503919     -0.2978160      1.2432619      1.7015277      4.7034218      0.1166409      4.4037797     -0.7715526      0.5530163      3.5053594      2.8115892      0.0743285      0.0687895      0.0673944
      0.6812566    139.5264350     17.1297604     18.3695353      0.9354075      0.6435796      0.7306890     -0.2828208      1.2462625      1.6731346      4.6439253      0.1161677      4.4143204     -0.8086254      0.5832625      3.5750560      2.8291435      0.0719643      0.0667579      0.0656641
      0.6974340    142.8397030     17.2128216     18.4731781      0.9117265      0.6298266      0.7099961     -0.2674752      1.2493110      1.6430435      4.5823664      0.1156002      4.4167821     -0.8511459      0.6174040      3.6638464      2.8519545      0.0695139      0.0646691      0.0638222
      0.7139829    146.2290429     17.2956026     18.5767245      0.8870618      0.6155582      0.6880946     -0.2518031      1.2523868      1.6111681      4.5175904      0.1149107      4.4132035     -0.8989834      0.6553666      3.7715218      2.8819185      0.0669398      0.0625251      0.0619200
      0.7309121    149.6962596     17.3780052     18.6800530      0.8609609      0.6008789      0.6648326     -0.2358822      1.2555051      1.5780347      4.4498130      0.1141057      4.4045666     -0.9525293      0.6972478      3.9032638      2.9190156      0.0643274      0.0603233      0.0602085
      0.7482305    153.2431999     17.4599045     18.7830063      0.8333449      0.5857799      0.6405588     -0.2198072      1.2586412      1.5432342      4.3794034      0.1131728      4.3856404     -1.0131346      0.7447557      4.0642769      2.9688976      0.0616707      0.0580380      0.0585581
      0.7659474    156.8717525     17.5410111     18.8852194      0.8043111      0.5701598      0.6157628     -0.2037213      1.2618212      1.5065642      4.3043686      0.1120571      4.3447194     -1.0803071      0.7986876      4.2598279      3.0351807      0.0588773      0.0556746      0.0567185
      0.7840722    160.5838500     17.6208418     18.9860794      0.7736275      0.5539348      0.5904109     -0.1876961      1.2650233      1.4676042      4.2237569      0.1107219      4.2760402     -1.1534761      0.8602628      4.4916199      3.1223510      0.0560245      0.0532551      0.0547785
      0.8026146    164.3814694     17.6989072     19.0849601      0.7412049      0.5371276      0.5643810     -0.1717683      1.2682564      1.4268865      4.1367812      0.1091497      4.1800125     -1.2342601      0.9305721      4.7691039      3.2364833      0.0531780      0.0507801      0.0528395
      0.8215844    168.2666331     17.7747407     19.1812591      0.7073349      0.5197238      0.5376588     -0.1560759      1.2714921      1.3845816      4.0422571      0.1073043      4.0622830     -1.3241112      1.0109197      5.1148111      3.3834521      0.0502826      0.0482379      0.0507973
      0.8409918    172.2414105     17.8480153     19.2745462      0.6716876      0.5016886      0.5100985     -0.1405607      1.2747421      1.3408942      3.9377030      0.1051325      3.9253598     -1.4208468      1.1014663      5.5298463      3.5681738      0.0473634      0.0456231      0.0488068
      0.8608471    176.3079188     17.9182899     19.3642417      0.6341912      0.4830267      0.4821052     -0.1252554      1.2779736      1.2952169      3.8213487      0.1025728      3.7544121     -1.5240424      1.2050689      6.0241707      3.8094228      0.0443935      0.0429399      0.0468221
      0.8811608    180.4683252     17.9848628     19.4494275      0.5955016      0.4636917      0.4538543     -0.1104601      1.2811963      1.2476942      3.6911963      0.0995741      3.5453271     -1.6359949      1.3235261      6.6274373      4.1228542      0.0414570      0.0402122      0.0446728
      0.9019439    184.7248489     18.0471869     19.5293756      0.5559322      0.4436989      0.4251707     -0.0964093      1.2843635      1.1980733      3.5455679      0.0961046      3.3103113     -1.7572482      1.4560644      7.3820514      4.5133474      0.0385648      0.0374451      0.0423845
      0.9232074    189.0797663     18.1048751     19.6035573      0.5157944      0.4230530      0.3960977     -0.0831544      1.2874550      1.1468832      3.3853984      0.0921949      3.0524357     -1.8880034      1.6050674      8.3126487      5.0052383      0.0355904      0.0346561      0.0399395
      0.9449627    193.5354189     18.1575483     19.6714497      0.4754967      0.4018567      0.3665580     -0.0708494      1.2904173      1.0945603      3.2123566      0.0878735      2.7749325     -2.0263046      1.7749509      9.4519691      5.6380632      0.0327122      0.0318778      0.0373964
      0.9672217    198.0942305     18.2049854     19.7327302      0.4351374      0.3802491      0.3373819     -0.0596243      1.2932352      1.0421363      3.0296820      0.0832163      2.4888193     -2.1627249      1.9699865     10.7704598      6.4515039      0.0298550      0.0291264      0.0348797
      0.9899968    202.7587364     18.2471310     19.7872896      0.3951524      0.3583207      0.3092485     -0.0494783      1.2958591      0.9900573      2.8394630      0.0782738      2.1987930     -2.2905009      2.1944678     12.2977321      7.4966199      0.0269881      0.0264101      0.0324441
      1.0133011    207.5316366     18.2839372     19.8350302      0.3564011      0.3361644      0.2820004     -0.0404110      1.2982951      0.9389136      2.6408643      0.0730491      1.9040551     -2.3933924      2.4531228     13.9735859      8.8459747      0.0242532      0.0237493      0.0299074
      1.0371491    212.4158807     18.3153947     19.8759061      0.3196077      0.3139216      0.2559400     -0.0324860      1.3005100      0.8884643      2.4358684      0.0675844      1.6118899     -2.4609184      2.7540031     15.8232976     10.6075320      0.0216490      0.0211692      0.0273119
      1.0615570    217.4147957     18.3417046     19.9101486      0.2853381      0.2916928      0.2309902     -0.0256840      1.3025042      0.8391148      2.2284512      0.0619879      1.3364702     -2.4887509      3.1071198     17.9177179     12.9577535      0.0192615      0.0186952      0.0247344
      1.0865437    222.5322626     18.3632669     19.9382525      0.2540159      0.2695044      0.2073240     -0.0199332      1.3042538      0.7911720      2.0204128      0.0563202      1.0825847     -2.4381254      3.5239249     19.6504586     16.1217430      0.0169244      0.0163632      0.0220988
      1.1121320    227.7729377     18.3804732     19.9607070      0.2260986      0.2476260      0.1847636     -0.0151684      1.3057822      0.7458783      1.8131362      0.0506510      0.8509084     -2.3079315      4.0174268     21.1087918     20.3915669      0.0148715      0.0141907      0.0193857
      1.1383496    233.1424975     18.3938054     19.9781246      0.2013952      0.2263561      0.1637564     -0.0113424      1.3070750      0.7040178      1.6098524      0.0450786      0.6502348     -2.1120451      4.6000112     22.3481367     26.1342562      0.0129433      0.0122230      0.0167931
      1.1652303    238.6478746     18.4039142     19.9913430      0.1790611      0.2059806      0.1444570     -0.0083291      1.3081638      0.6658427      1.4136088      0.0396951      0.4901107     -1.8522458      5.3010237     23.2611054     34.1292517      0.0111548      0.0104355      0.0145226
      1.1928150    244.2974316     18.4115226     20.0012995      0.1589519      0.1867017      0.1266112     -0.0059496      1.3090507      0.6315980      1.2273676      0.0345776      0.3651510     -1.5114617      6.1624335     23.4001317     45.5427697      0.0095120      0.0087790      0.0124494
      1.2211519    250.1010273     18.4171312     20.0086434      0.1414205      0.1686972      0.1101079     -0.0041336      1.3097728      0.6014641      1.0552031      0.0298372      0.2642716     -1.0957043      7.2451785     22.6778446     62.3820653      0.0080879      0.0072941      0.0104464
      1.2502959    256.0699356     18.4211353     20.0138889      0.1262151      0.1520814      0.0954558     -0.0028264      1.3103279      0.5755813      0.8988567      0.0255450      0.1834856     -0.6430054      8.5786520     21.2196692     86.9360080      0.0067509      0.0059825      0.0086506
      1.2803078    262.2166129     18.4238754     20.0174801      0.1130396      0.1368672      0.0828053     -0.0019052      1.3107595      0.5532487      0.7575703      0.0216854      0.1235868     -0.2212265     10.2268029     19.0209613    122.7959026      0.0054956      0.0048239      0.0071781
      1.3112527    268.5543432     18.4257164     20.0198933      0.1018308      0.1229634      0.0721320     -0.0012542      1.3110767      0.5343520      0.6297945      0.0182213      0.0796957      0.1397661     12.3279328     16.6599914    178.3905912      0.0044408      0.0038421      0.0058403
      1.3431972    275.0968206     18.4268547     20.0213860      0.0922176      0.1102813      0.0632323     -0.0008281      1.3113169      0.5177755      0.5182071      0.0152250      0.0468067      0.4419180     15.0391791     13.6422140    267.1086947      0.0035553      0.0030103      0.0045459
      1.3762083    281.8577470     18.4275083     20.0222431      0.0838196      0.0988907      0.0556046     -0.0005680      1.3114814      0.5040541      0.4182626      0.0126270      0.0251945      0.5852089     18.3844163     11.4480056    403.8615073      0.0028273      0.0022956      0.0034465
      1.4103514    288.8505125     18.4278524     20.0226944      0.0764028      0.0888265      0.0490013     -0.0004182      1.3116025      0.4921007      0.3342484      0.0105163      0.0137363      0.6160315     22.6333092      9.6645763    627.0294046      0.0022585      0.0017141      0.0026541
      1.4456895    296.0880038     18.4280568     20.0229625      0.0699458      0.0799084      0.0433457     -0.0003254      1.3116758      0.4822367      0.2649802      0.0088790      0.0075921      0.6413155     26.9858691      8.0891637    921.9796664      0.0017878      0.0012410      0.0019744
      1.4822826    303.5825494     18.4281569     20.0230938      0.0641243      0.0720058      0.0385267     -0.0002603      1.3117333      0.4732817      0.2024173      0.0075233      0.0041772      0.6194600     30.5647091      6.8576049   1298.5295907      0.0012905      0.0008481      0.0013642
      1.5201886    311.3459811     18.4282264     20.0231849      0.0589420      0.0651197      0.0344647     -0.0002147      1.3117660      0.4659257      0.1430853      0.0064166      0.0023537      0.5405889     28.4851996      5.3884403   1466.0003121      0.0008224      0.0005423      0.0008427
      1.5594635    319.3897724     18.4282518     20.0232183      0.0543789      0.0591775      0.0310067     -0.0001869      1.3117932      0.4590427      0.1007783      0.0057439      0.0011698      0.4605195     17.4449986      4.2247391   1094.2178035      0.0004740      0.0003291      0.0005255
      1.6001624    327.7252110     18.4282732     20.0232463      0.0504011      0.0540293      0.0280571     -0.0001727      1.3118000      0.4532924      0.0840271      0.0054733      0.0001582      0.3834002      9.1124193      4.0429896    747.4925534      0.0003250      0.0001930      0.0003037
      1.6423403    336.3635688     18.4282607     20.0232299      0.0468728      0.0495165      0.0255265     -0.0001657      1.3118103      0.4476989      0.0778511      0.0053394     -0.0004174      0.3169449      3.9240105      3.2788291    460.4824699      0.0002209      0.0001072      0.0001539
      1.6860530    345.3162481     18.4282580     20.0232264      0.0437582      0.0455386      0.0233398     -0.0001605      1.3118098      0.4429434      0.0743784      0.0052496     -0.0007629      0.2655298      0.6858355      3.2900124    348.8142546      0.0001057      0.0000378      0.0000798
      1.7313572    354.5948958     18.4282296     20.0231892      0.0409769      0.0420093      0.0214095     -0.0001572      1.3118175      0.4382100      0.0728091      0.0051838     -0.0011661      0.2258698     -0.1210351      3.7064266    306.9848804      0.0000235      0.0000078      0.0000232
      1.7783115    364.2114853     18.4282109     20.0231646      0.0385157      0.0388826      0.0197332     -0.0001538      1.3118156      0.4341535      0.0720723      0.0051352     -0.0015071      0.1936266     -0.1669987      5.0650829    334.4057838      0.0000047      0.0000056      0.0000068
      1.8269762    374.1783745     18.4281681     20.0231085      0.0363030      0.0360891      0.0182468     -0.0001519      1.3118228      0.4301387      0.0714046      0.0050877     -0.0018171      0.1716286     -0.1671767      2.2115770    336.8834785      0.0000039      0.0000056      0.0000050
      1.8774137    384.5083457     18.4281372     20.0230679      0.0343450      0.0336183      0.0169637     -0.0001495      1.3118208      0.4266670      0.0708307      0.0050466     -0.0019075      0.1501586     -0.1724862      6.9085744    350.6936505      0.0000041      0.0000057      0.0000050
      1.9296886    395.2146347     18.4280894     20.0230052      0.0325777      0.0314100      0.0158206     -0.0001483      1.3118279      0.4233134      0.0702702      0.0050070     -0.0018982      0.1375246     -0.1780106      4.4531964    366.1140838      0.0000043      0.0000058      0.0000051
      1.9838678    406.3109543     18.4280585     20.0229647      0.0310173      0.0294692      0.0148459     -0.0001465      1.3118258      0.4203352      0.0697817      0.0049716     -0.0017202      0.1287765     -0.1740984      1.0328580    364.2977298      0.0000046      0.0000059      0.0000053
      2.0400209    417.8115147     18.4280159     20.0229088      0.0296051      0.0277369      0.0139789     -0.0001455      1.3118326      0.4176819      0.0693343      0.0049404     -0.0016296      0.1178104     -0.1690780      6.3976210    351.6756034      0.0000049      0.0000060      0.0000054
      2.0982196    429.7310428     18.4279880     20.0228722      0.0283608      0.0262220      0.0132515     -0.0001439      1.3118306      0.4152359      0.0689359      0.0049112     -0.0016552      0.1098964     -0.1711434      6.4758777    378.9558986      0.0000052      0.0000061      0.0000056
      2.1585384    442.0848020     18.4279436     20.0228140      0.0272356      0.0248682      0.0126110     -0.0001431      1.3118378      0.4134493      0.0686309      0.0048902     -0.0018269      0.1005390     -0.1652859     15.8714351    366.7103006      0.0000055      0.0000062      0.0000057
      2.2210548    454.8886114     18.4279094     20.0227691      0.0262453      0.0236766      0.0120827     -0.0001416      1.3118368      0.4114720      0.0683122      0.0048665     -0.0019019      0.0964872     -0.1722998     17.7726797    401.7363363      0.0000058      0.0000063      0.0000058
      2.2858486    468.1588664     18.4278608     20.0227053      0.0253544      0.0226037      0.0116318     -0.0001410      1.3118448      0.4103352      0.0681145      0.0048532     -0.0019621      0.0939487     -0.1704566     15.7414299    412.6550353      0.0000060      0.0000063      0.0000060
      2.3530028    481.9125595     18.4278237     20.0226567      0.0245696      0.0216678      0.0112660     -0.0001398      1.3118449      0.4086200      0.0678387      0.0048326     -0.0019100      0.0850257     -0.1548325     21.5172750    387.0711384      0.0000063      0.0000064      0.0000061
      2.4226035    496.1673017     18.4277746     20.0225922      0.0238678      0.0208268      0.0109746     -0.0001391      1.3118530      0.4079361      0.0677149      0.0048247     -0.0020990      0.0741128     -0.1566376     31.2413999    402.2691347      0.0000066      0.0000064      0.0000062
      2.4947398    510.9413437     18.4277304     20.0225342      0.0232524      0.0201208      0.0107421     -0.0001383      1.3118534      0.4066651      0.0675119      0.0048095     -0.0022335      0.0695640     -0.1546800     17.8243171    392.1858203      0.0000068      0.0000064      0.0000063
      2.5695039    526.2535962     18.4276735     20.0224596      0.0227118      0.0194692      0.0105858     -0.0001375      1.3118622      0.4064525      0.0674697      0.0048071     -0.0024965      0.0490276     -0.1654533     41.4915497    422.0642175      0.0000070      0.0000064      0.0000063
      2.6469915    542.1236438     18.4276181     20.0223869      0.0222452      0.0189505      0.0104660     -0.0001373      1.3118633      0.4056993      0.0673487      0.0047981     -0.0026851      0.0381612     -0.1725538     47.0244000    433.9249882      0.0000071      0.0000065      0.0000064
      2.7273016    558.5717458     18.4275516     20.0222997      0.0218518      0.0184326      0.0104315     -0.0001364      1.3118731      0.4063406      0.0674506      0.0048057     -0.0028718      0.0335413     -0.1742887     46.7217595    441.0506816      0.0000072      0.0000065      0.0000064
      2.8105361    575.6188025     18.4274878     20.0222161      0.0215210      0.0180177      0.0104203     -0.0001359      1.3118744      0.4061197      0.0674169      0.0048030     -0.0029175      0.0332093     -0.1691936     27.6547725    402.5963431      0.0000072      0.0000065      0.0000064
      2.8967998    593.2862501     18.4274175     20.0221238      0.0212610      0.0175669      0.0105037     -0.0001340      1.3118840      0.4073283      0.0676186      0.0048173     -0.0029656      0.0217071     -0.1819071     52.7302992    417.1502609      0.0000072      0.0000065      0.0000063
      2.9861987    611.5958126     18.4273505     20.0220359      0.0210654      0.0172399      0.0106066     -0.0001326      1.3118848      0.4078125      0.0676973      0.0048231     -0.0030355      0.0230609     -0.1957803     46.4971148    421.9192591      0.0000071      0.0000065      0.0000063
      3.0788378    630.5689945     18.4272749     20.0219367      0.0209483      0.0168577      0.0107983     -0.0001294      1.3118937      0.4105680      0.0681586      0.0048556     -0.0033447      0.0160831     -0.1882735     57.2116950    393.5853771      0.0000070      0.0000064      0.0000060
      3.1748165    650.2261445     18.4271966     20.0218340      0.0209525      0.0166306      0.0110350     -0.0001285      1.3118962      0.4144346      0.0687926      0.0049015     -0.0033108      0.0102488     -0.1912654     46.5050265    401.2202787      0.0000069      0.0000065      0.0000061
      3.2742207    670.5848710     18.4271181     20.0217310      0.0210412      0.0162605      0.0113606     -0.0001248      1.3119064      0.4206983      0.0698402      0.0049752     -0.0035344     -0.0008966     -0.1845094     35.9017101    405.7884942      0.0000065      0.0000064      0.0000056
      3.3771111    691.6575840     18.4270331     20.0216196      0.0213169      0.0160703      0.0118176     -0.0001252      1.3119089      0.4300311      0.0713742      0.0050859     -0.0033472     -0.0339787     -0.1684916     59.9552807    378.2731367      0.0000063      0.0000065      0.0000053
      3.4835058    713.4480149     18.4269595     20.0215230      0.0216285      0.0155849      0.0123706     -0.0001204      1.3119178      0.4405551      0.0731355      0.0052099     -0.0031880     -0.0528148     -0.1601414     59.3159569    366.5305590      0.0000062      0.0000065      0.0000051
      3.5933589    735.9467562     18.4268746     20.0214116      0.0222426      0.0152934      0.0131872     -0.0001217      1.3119193      0.4585620      0.0760992      0.0054234     -0.0039918     -0.0695252     -0.1321253     48.7616686    317.8960888      0.0000048      0.0000065      0.0000045
      3.7065356    759.1261868     18.4267682     20.0212720      0.0228648      0.0143891      0.0140280     -0.0001157      1.3119244      0.4765814      0.0791145      0.0056357     -0.0053167     -0.0841830     -0.1062032     37.6564513    288.6116849      0.0000047      0.0000067      0.0000043
      3.8227880    782.9355362     18.4266548     20.0211232      0.0237325      0.0136398      0.0149360     -0.0001187      1.3119283      0.5012262      0.0831754      0.0059278     -0.0024374     -0.0976031     -0.0722220     33.8172584    247.8658787      0.0000032      0.0000070      0.0000033
      3.9417369    807.2971762     18.4265832     20.0211232      0.0241476      0.0131155      0.0153529     -0.0001191      1.3119377      0.5125274      0.0851149      0.0060595      0.0005747     -0.1043647     -0.0574906     25.1751149    230.5463455      0.0000490      0.0000067      0.0000847
