 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.106888482132741E-003
 Friction Mach number =   6.491828501950166E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   1113.37487362907     
 Redelta  =   70512.5074555567     
 Retheta  =   6044.09128789443     
 Redelta2 =   3854.33111808456     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.250159334673608     
 theta/delta99 =   8.571658427696616E-002
 H             =    2.91844730846129     
 Hinc          =    1.36235815618775     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.0060160      6.6980155      6.2581390      6.2947771      2.3087228      0.2466892      0.9637995     -0.2381872      1.0167596      2.9737262      4.6002872      0.0315680      5.2436150      0.5697021     -1.5360691      2.8886554      6.2894612      0.1530376      0.1801394      0.3144590
      0.0066885      7.4468076      6.8145332      6.8613368      2.4366353      0.2810812      1.0099439     -0.2886419      1.0197809      2.9991621      5.1439486      0.0355140      5.4382585      0.4808060     -1.4136343      2.7141881      5.6147071      0.1594819      0.1888990      0.3038164
      0.0073623      8.1970445      7.3316122      7.3894293      2.5386992      0.3145625      1.0508943     -0.3378630      1.0228182      3.0116485      5.6466419      0.0392729      5.5547703      0.3993936     -1.3019701      2.5845917      5.0722960      0.1653501      0.1956841      0.2956385
      0.0080376      8.9488717      7.8100329      7.8794922      2.6180560      0.3476573      1.0876339     -0.3850953      1.0258511      3.0378872      6.1046357      0.0429254      5.6049735      0.3255290     -1.2013832      2.4910858      4.6372488      0.1704718      0.2007805      0.2891689
      0.0087144      9.7024350      8.2512978      8.3328193      2.6779362      0.3796696      1.1205823     -0.4292516      1.0288196      3.0517198      6.5167474      0.0462825      5.6010346      0.2589013     -1.1113115      2.4260625      4.2877090      0.1748061      0.2044551      0.2837442
      0.0093930     10.4578807      8.6574694      8.7512861      2.7213236      0.4110720      1.1503611     -0.4702750      1.0317225      3.0775386      6.8838624      0.0494611      5.5544607      0.1990275     -1.0307855      2.3833548      4.0056689      0.1783881      0.2069452      0.2788710
      0.0100733     11.2153553      9.0309466      9.1371322      2.7509767      0.4413097      1.1772151     -0.5076302      1.0345142      3.0916480      7.2080153      0.0523168      5.4755595      0.1453399     -0.9587660      2.3579554      3.7769233      0.1812775      0.2084573      0.2742361
      0.0107556     11.9750057      9.3742758      9.4927738      2.7692672      0.4707974      1.2015671     -0.5416759      1.0372091      3.1161619      7.4921410      0.0549821      5.3731385      0.0972699     -0.8942370      2.3459332      3.5904120      0.1835602      0.2091654      0.2696699
      0.0114400     12.7369795      9.6900245      9.8206759      2.7782903      0.4990891      1.2235801     -0.5721774      1.0397724      3.1297531      7.7395079      0.0573382      5.2545334      0.0542560     -0.8362909      2.3441208      3.4375876      0.1853179      0.2092160      0.2651030
      0.0121266     13.5014243      9.9806858     10.1232546      2.7797826      0.5265445      1.2435615     -0.5996776      1.0422293      3.1523290      7.9536400      0.0595211      5.1255905      0.0157995     -0.7841132      2.3500713      3.3117450      0.1866240      0.2087302      0.2605073
      0.0128155     14.2684884     10.2486193     10.4028138      2.7752447      0.5528027      1.2616362     -0.6240727      1.0445514      3.1648200      8.1379717      0.0614275      4.9908698     -0.0185613     -0.7370090      2.3618306      3.2076279      0.1875288      0.2078092      0.2558760
      0.0135070     15.0383208     10.4960166     10.6615075      2.7658863      0.5781765      1.2780368     -0.6459490      1.0467704      3.1850507      8.2958556      0.0631895      4.8538245     -0.0492221     -0.6943733      2.3779024      3.1210596      0.1880866      0.2065365      0.2512195
      0.0142010     15.8110708     10.7248852     10.9013196      2.7527388      0.6023761      1.2928652     -0.6652457      1.0488612      3.1960664      8.4303594      0.0647136      4.7170078     -0.0765554     -0.6556988      2.3970742      3.0487901      0.1883462      0.2049811      0.2465646
      0.0148978     16.5868882     10.9370456     11.1240583      2.7366177      0.6256760      1.3063025     -0.6825216      1.0508589      3.2137499      8.5443245      0.0661240      4.5821796     -0.1008814     -0.6205523      2.4184117      2.9882993      0.1883538      0.2031988      0.2419388
      0.0155976     17.3659236     11.1341332     11.3313549      2.7182188      0.6478432      1.3184386     -0.6977185      1.0527391      3.2230843      8.6402596      0.0673338      4.4505983     -0.1225009     -0.5885700      2.4411560      2.9376906      0.1881419      0.2012356      0.2373716
      0.0163003     18.1483282     11.3176158     11.5246793      2.6980885      0.6691194      1.3294184     -0.7113336      1.0545388      3.2381664      8.7204359      0.0684574      4.3230531     -0.1416649     -0.5594304      2.4647242      2.8954437      0.1877390      0.1991293      0.2328739
      0.0170062     18.9342536     11.4887993     11.7053440      2.6766980      0.6893181      1.3393193     -0.7232940      1.0562332      3.2457356      8.7868358      0.0694137      4.2000827     -0.1586012     -0.5328514      2.4886376      2.8602844      0.1871674      0.1969127      0.2284441
      0.0177154     19.7238525     11.6488542     11.8745295      2.6544120      0.7086539      1.3482535     -0.7340248      1.0578595      3.2582748      8.8412398      0.0703066      4.0820521     -0.1734924     -0.5085775      2.5125329      2.8311214      0.1864599      0.1946132      0.2240779
      0.0184280     20.5172780     11.7988214     12.0332886      2.6315426      0.7269790      1.3562885     -0.7434383      1.0593926      3.2640981      8.8851866      0.0710605      3.9691126     -0.1865065     -0.4863834      2.5361252      2.8070214      0.1856419      0.1922539      0.2197701
      0.0191442     21.3146840     11.9396331     12.1825675      2.6083222      0.7444854      1.3635177     -0.7518932      1.0608694      3.2742368      8.9200406      0.0717695      3.8613839     -0.1977850     -0.4660670      2.5592105      2.7871850      0.1847319      0.1898533      0.2155292
      0.0198641     22.1162252     12.0721227     12.3232140      2.5849471      0.7610560      1.3700064     -0.7592932      1.0622639      3.2783961      8.9469682      0.0723629      3.7589365     -0.2074715     -0.4474504      2.5816291      2.7709835      0.1837351      0.1874269      0.2113783
      0.0205879     22.9220571     12.1970410     12.4559945      2.5615616      0.7768618      1.3758310     -0.7659436      1.0636126      3.2863117      8.9670053      0.0729256      3.6618059     -0.2157016     -0.4303744      2.6032559      2.7578711      0.1826570      0.1849871      0.2073442
      0.0213157     23.7323361     12.3150624     12.5815987      2.5382969      0.7918094      1.3810446     -0.7717537      1.0648886      3.2889156      8.9810426      0.0733916      3.5699853     -0.2226124     -0.4146972      2.6239883      2.7473948      0.1815026      0.1825447      0.2034416
      0.0220476     24.5472194     12.4267963     12.7006522      2.5152560      0.8060503      1.3857007     -0.7769900      1.0661280      3.2947985      8.9898803      0.0738375      3.4833477     -0.2283219     -0.4002935      2.6437564      2.7391664      0.1802785      0.1801091      0.1996597
      0.0227838     25.3668650     12.5327880     12.8137152      2.4925363      0.8195094      1.3898364     -0.7815678      1.0673031      3.2959732      8.9942135      0.0742025      3.4017307     -0.2329369     -0.3870539      2.6625160      2.7328341      0.1789885      0.1776887      0.1959857
      0.0235244     26.1914321     12.6335312     12.9212964      2.4702102      0.8323220      1.3934834     -0.7857101      1.0684491      3.3000286      8.9946696      0.0745559      3.3249336     -0.2365501     -0.3748856      2.6802406      2.7281126      0.1776478      0.1752902      0.1924156
      0.0242695     27.0210804     12.7294668     13.0238509      2.4483409      0.8444278      1.3966676     -0.7893264      1.0695379      3.2999287      8.9917770      0.0748413      3.2527018     -0.2392521     -0.3637045      2.6969108      2.7247668      0.1762748      0.1729194      0.1889513
      0.0250194     27.8559711     12.8209943     13.1217919      2.4269709      0.8559465      1.3994149     -0.7925986      1.0706041      3.3023762      8.9859965      0.0751213      3.1848494     -0.2411313     -0.3534262      2.7125135      2.7225991      0.1748818      0.1705809      0.1855997
      0.0257741     28.6962661     12.9084737     13.2154921      2.4061382      0.8668280      1.4017579     -0.7954376      1.0716189      3.3011533      8.9777176      0.0753439      3.1212150     -0.2422729     -0.3439648      2.7270372      2.7214084      0.1734693      0.1682789      0.1823579
      0.0265339     29.5421284     12.9922338     13.3052928      2.3858665      0.8771766      1.4037266     -0.7979978      1.0726165      3.3021772      8.9673009      0.0755655      3.0616274     -0.2427492     -0.3352440      2.7404757      2.7210138      0.1720381      0.1660172      0.1792159
      0.0272987     30.3937221     13.0725710     13.3915020      2.3661751      0.8869508      1.4053564     -0.8001964      1.0735680      3.2999496      8.9550656      0.0757382      3.0058763     -0.2426191     -0.3271955      2.7528513      2.7212811      0.1705870      0.1637985      0.1761704
      0.0280689     31.2512124     13.1497560     13.4744016      2.3470689      0.8962419      1.4066731     -0.8021662      1.0745069      3.2997058      8.9413183      0.0759137      2.9537894     -0.2419358     -0.3197636      2.7642120      2.7221266      0.1691252      0.1616243      0.1732203
      0.0288445     32.1147657     13.2240343     13.5542475      2.3285475      0.9050155      1.4077079     -0.8038293      1.0754044      3.2965781      8.9263317      0.0760477      2.9052247     -0.2407445     -0.3129007      2.7746006      2.7234786      0.1676602      0.1594947      0.1703650
      0.0296257     32.9845496     13.2956323     13.6312760      2.3105994      0.9133515      1.4084811     -0.8052979      1.0762933      3.2951980      8.9103538      0.0761875      2.8600543     -0.2390904     -0.3065666      2.7840522      2.7252974      0.1661908      0.1574089      0.1676073
      0.0304127     33.8607327     13.3647556     13.7057025      2.2932131      0.9212204      1.4090193     -0.8064991      1.0771448      3.2912448      8.8935822      0.0762918      2.8181383     -0.2370224     -0.3007225      2.7926023      2.7275388      0.1647143      0.1553659      0.1649452
      0.0312056     34.7434851     13.4315941     13.7777255      2.2763751      0.9286916      1.4093364     -0.8075328      1.0779909      3.2888217      8.8761825      0.0764034      2.7792557     -0.2345995     -0.2953331      2.8002876      2.7301586      0.1632291      0.1533651      0.1623700
      0.0320045     35.6329780     13.4963173     13.8475228      2.2600763      0.9357404      1.4094554     -0.8083352      1.0788028      3.2840982      8.8582824      0.0764840      2.7431553     -0.2318737     -0.2903671      2.8071539      2.7331011      0.1617372      0.1514062      0.1598748
      0.0328096     36.5293840     13.5590807     13.9152575      2.2443056      0.9424270      1.4093893     -0.8089976      1.0796120      3.2807220      8.8399958      0.0765727      2.7096393     -0.2288888     -0.2858005      2.8132526      2.7363348      0.1602443      0.1494880      0.1574597
      0.0336211     37.4328770     13.6200236     13.9810758      2.2290543      0.9487293      1.4091622     -0.8094662      1.0803895      3.2752928      8.8214064      0.0766340      2.6784364     -0.2256757     -0.2816028      2.8186213      2.7398164      0.1587495      0.1476105      0.1551143
      0.0344391     38.3436323     13.6792714     14.0451096      2.2143111      0.9546992      1.4087856     -0.8098277      1.0811665      3.2710517      8.8025815      0.0767037      2.6492573     -0.2222571     -0.2777311      2.8232602      2.7434795      0.1572537      0.1457741      0.1528226
      0.0352638     39.2618266     13.7369354     14.1074756      2.2000653      0.9603177      1.4082785     -0.8100353      1.0819142      3.2649789      8.7835668      0.0767486      2.6218762     -0.2186398     -0.2741346      2.8271588      2.7472433      0.1557580      0.1439789      0.1505848
      0.0360953     40.1876380     13.7931179     14.1682812      2.1863018      0.9656306      1.4076442     -0.8101659      1.0826630      3.2599657      8.7644134      0.0768017      2.5961838     -0.2148326     -0.2707664      2.8303251      2.7510001      0.1542677      0.1422249      0.1484095
      0.0369339     41.1212461     13.8479127     14.2276252      2.1730069      0.9706230      1.4068929     -0.8101736      1.0833844      3.2533353      8.7451646      0.0768327      2.5721569     -0.2108437     -0.2675925      2.8327971      2.7546508      0.1527870      0.1405120      0.1462996
      0.0377796     42.0628321     13.9014100     14.2856027      2.1601628      0.9753351      1.4060213     -0.8101237      1.0841083      3.2476645      8.7258581      0.0768724      2.5498603     -0.2066919     -0.2646054      2.8346361      2.7581800      0.1513194      0.1388409      0.1442566
      0.0386326     43.0125786     13.9536960     14.3423047      2.1477502      0.9797548      1.4050364     -0.8099683      1.0848063      3.2405731      8.7064994      0.0768923      2.5293939     -0.2024009     -0.2618144      2.8359004      2.7616403      0.1498668      0.1372123      0.1422823
      0.0394931     43.9706699     14.0048544     14.3978196      2.1357436      0.9839180      1.4039346     -0.8097632      1.0855080      3.2343499      8.6870854      0.0769208      2.5107270     -0.1980052     -0.2592302      2.8366322      2.7651141      0.1484246      0.1356263      0.1403791
      0.0403613     44.9372919     14.0549612     14.4522279      2.1241190      0.9878145      1.4027228     -0.8094642      1.0861852      3.2268790      8.6676178      0.0769312      2.4936712     -0.1935407     -0.2568511      2.8368701      2.7686516      0.1469858      0.1340816      0.1385437
      0.0412374     45.9126321     14.1040857     14.5056029      2.1128529      0.9914760      1.4013972     -0.8091245      1.0868671      3.2201969      8.6481207      0.0769496      2.4780305     -0.1890517     -0.2546657      2.8366711      2.7722479      0.1455500      0.1325759      0.1367708
      0.0421214     46.8968798     14.1522891     14.5580095      2.1019282      0.9948944      1.3999661     -0.8087040      1.0875257      3.2124300      8.6286047      0.0769513      2.4636376     -0.1845740     -0.2526573      2.8361047      2.7758284      0.1441159      0.1311068      0.1350675
      0.0430136     47.8902258     14.1996281     14.6095076      2.0913326      0.9980978      1.3984307     -0.8082540      1.0881896      3.2053859      8.6090668      0.0769609      2.4503917     -0.1801398     -0.2508087      2.8352470      2.7792963      0.1426864      0.1296730      0.1334382
      0.0439141     48.8928629     14.2461547     14.6601523      2.0810647      1.0010796      1.3968050     -0.8077404      1.0888313      3.1974023      8.5894904      0.0769553      2.4382595     -0.1757707     -0.2491051      2.8341633      2.7826122      0.1412689      0.1282743      0.1318657
      0.0448232     49.9049856     14.2919196     14.7099974      2.0711251      1.0038643      1.3950957     -0.8072132      1.0894789      3.1900763      8.5698669      0.0769574      2.4273710     -0.1714774     -0.2475293      2.8328741      2.7857469      0.1398651      0.1269102      0.1303309
      0.0457409     50.9267903     14.3369748     14.7590982      2.0615136      1.0064464      1.3933215     -0.8066376      1.0901056      3.1819348      8.5502025      0.0769455      2.4179984     -0.1672512     -0.2460520      2.8313947      2.7886869      0.1384729      0.1255782      0.1288377
      0.0466675     51.9584752     14.3813751     14.8075133      2.0522241      1.0088477      1.3914936     -0.8060546      1.0907394      3.1743856      8.5305641      0.0769414      2.4103316     -0.1630866     -0.2446473      2.8297620      2.7914170      0.1370909      0.1242746      0.1274019
      0.0476032     53.0002405     14.4251737     14.8552996      2.0432514      1.0110643      1.3896316     -0.8054257      1.0913537      3.1661286      8.5110714      0.0769257      2.4042576     -0.1589801     -0.2433145      2.8280163      2.7939621      0.1357172      0.1229970      0.1260204
      0.0485481     54.0522882     14.4684174     14.9025072      2.0345894      1.0131166      1.3877390     -0.8047854      1.0919761      3.1584019      8.4918524      0.0769199      2.3994146     -0.1549293     -0.2420868      2.8261426      2.7963982      0.1343547      0.1217447      0.1246739
      0.0495025     55.1148226     14.5111435     14.9491760      2.0262321      1.0150031      1.3858200     -0.8040949      1.0925802      3.1500578      8.4729658      0.0769056      2.3953856     -0.1509191     -0.2410150      2.8241077      2.7988555      0.1330106      0.1205173      0.1233487
      0.0504664     56.1880497     14.5533816     14.9953374      2.0181677      1.0167434      1.3838653     -0.8033828      1.0931929      3.1421752      8.4543849      0.0769019      2.3918602     -0.1469420     -0.2401338      2.8219286      2.8014445      0.1316800      0.1193141      0.1220437
      0.0514402     57.2721777     14.5951556     15.0410170      2.0103812      1.0183386      1.3818712     -0.8026082      1.0937876      3.1337433      8.4360142      0.0768897      2.3886720     -0.1430007     -0.2394342      2.8196267      2.8041367      0.1303584      0.1181356      0.1207586
      0.0524239     58.3674170     14.6364870     15.0862371      2.0028517      1.0198065      1.3798210     -0.8018023      1.0943908      3.1256942      8.4177567      0.0768860      2.3857302     -0.1391155     -0.2389073      2.8171992      2.8069093      0.1290569      0.1169822      0.1194908
      0.0534177     59.4739801     14.6773949     15.1310184      1.9955597      1.0211480      1.3777060     -0.8009395      1.0949764      3.1171410      8.3995148      0.0768728      2.3830952     -0.1353146     -0.2385505      2.8146513      2.8098275      0.1277837      0.1158544      0.1182368
      0.0544220     60.5920816     14.7179009     15.1753835      1.9884873      1.0223792      1.3755096     -0.8000636      1.0955704      3.1088975      8.3812018      0.0768663      2.3809516     -0.1316261     -0.2383309      2.8119905      2.8128651      0.1265324      0.1147516      0.1170059
      0.0554368     61.7219385     14.7580282     15.2193573      1.9816254      1.0235030      1.3732247     -0.7991579      1.0961475      3.1002165      8.3627648      0.0768494      2.3794963     -0.1280648     -0.2381868      2.8092539      2.8158880      0.1252978      0.1136729      0.1158099
      0.0564624     62.8637699     14.7978023     15.2629673      1.9749699      1.0245363      1.3708376     -0.7982660      1.0967334      3.0918153      8.3442278      0.0768382      2.3787726     -0.1246428     -0.2380612      2.8065216      2.8187702      0.1240872      0.1126177      0.1146424
      0.0574989     64.0177975     14.8372468     15.3062386      1.9685200      1.0254836      1.3683527     -0.7973666      1.0973030      3.0830719      8.3256842      0.0768176      2.3787720     -0.1213688     -0.2379225      2.8038801      2.8214669      0.1229023      0.1115870      0.1134896
      0.0585465     65.1842450     14.8763856     15.3491971      1.9622670      1.0263604      1.3657760     -0.7964906      1.0978817      3.0746002      8.3072434      0.0768039      2.3795369     -0.1182487     -0.2377560      2.8013789      2.8239828      0.1217406      0.1105818      0.1123557
      0.0596056     66.3633387     14.9152418     15.3918675      1.9561968      1.0271700      1.3631236     -0.7956060      1.0984447      3.0658743      8.2889673      0.0767823      2.3810611     -0.1152830     -0.2375413      2.7990361      2.8263147      0.1206010      0.1096018      0.1112546
      0.0606762     67.5553076     14.9538380     15.4342744      1.9502902      1.0279239      1.3603986     -0.7947368      1.0990168      3.0573920      8.2708803      0.0767677      2.3833985     -0.1124769     -0.2372584      2.7968365      2.8284866      0.1194773      0.1086442      0.1101996
      0.0617585     68.7603827     14.9921976     15.4764429      1.9445321      1.0286224      1.3576044     -0.7938504      1.0995738      3.0487182      8.2529847      0.0767457      2.3866842     -0.1098281     -0.2368981      2.7947292      2.8305426      0.1183761      0.1077061      0.1092045
      0.0628529     69.9787979     15.0303451     15.5183997      1.9389137      1.0292717      1.3547305     -0.7929735      1.1001403      3.0402571      8.2352872      0.0767304      2.3908707     -0.1073330     -0.2364704      2.7926682      2.8324882      0.1173039      0.1067844      0.1082615
      0.0639594     71.2107895     15.0683005     15.5601664      1.9334368      1.0298678      1.3517777     -0.7920832      1.1006926      3.0316647      8.2177883      0.0767087      2.3956856     -0.1049895     -0.2359867      2.7906205      2.8342783      0.1162570      0.1058778      0.1073422
      0.0650783     72.4565967     15.1060795     15.6017602      1.9281013      1.0304128      1.3487511     -0.7912112      1.1012553      3.0232465      8.2005050      0.0766944      2.4008427     -0.1027975     -0.2354465      2.7885506      2.8358533      0.1152287      0.1049863      0.1064345
      0.0662099     73.7164610     15.1436931     15.6431926      1.9229047      1.0309028      1.3456767     -0.7903321      1.1018050      3.0147461      8.1834801      0.0766751      2.4062062     -0.1007536     -0.2348494      2.7864166      2.8371905      0.1142087      0.1041091      0.1055477
      0.0673543     74.9906269     15.1811511     15.6844745      1.9178408      1.0313420      1.3425795     -0.7894663      1.1023657      3.0063760      8.1667567      0.0766645      2.4116430     -0.0988505     -0.2342132      2.7841370      2.8383146      0.1132031      0.1032440      0.1046849
      0.0685118     76.2793416     15.2184594     15.7256122      1.9129070      1.0317290      1.3394973     -0.7885807      1.1029144      2.9979527      8.1503420      0.0766502      2.4169911     -0.0970698     -0.2335488      2.7816330      2.8392235      0.1122120      0.1023893      0.1038243
      0.0696826     77.5828551     15.2556233     15.7666111      1.9080934      1.0320682      1.3364573     -0.7876926      1.1034743      2.9895971      8.1342180      0.0766441      2.4222587     -0.0953912     -0.2328556      2.7789001      2.8399148      0.1112303      0.1015459      0.1029493
      0.0708669     78.9014204     15.2926477     15.8074768      1.9033841      1.0323582      1.3334794     -0.7867668      1.1040227      2.9812111      8.1183564      0.0766341      2.4274712     -0.0938086     -0.2321224      2.7760124      2.8403997      0.1102539      0.1007140      0.1020800
      0.0720649     80.2352931     15.3295374     15.8482142      1.8987667      1.0326015      1.3305595     -0.7858186      1.1045823      2.9728511      8.1028121      0.0766323      2.4325131     -0.0923500     -0.2313629      2.7730787      2.8407953      0.1092823      0.0998927      0.1012396
      0.0732770     81.5847322     15.3662931     15.8888239      1.8942464      1.0327965      1.3276945     -0.7848176      1.1051303      2.9645095      8.0877096      0.0766288      2.4370249     -0.0910690     -0.2306073      2.7702450      2.8412013      0.1083211      0.0990822      0.1004317
      0.0745032     82.9499994     15.4029104     15.9293011      1.8898393      1.0329433      1.3248739     -0.7837845      1.1056894      2.9561463      8.0731396      0.0766356      2.4408601     -0.0900273     -0.2298840      2.7676369      2.8417249      0.1073627      0.0982845      0.0996351
      0.0757439     84.3313596     15.4393860     15.9696417      1.8855617      1.0330387      1.3220873     -0.7826931      1.1062370      2.9478178      8.0591208      0.0766422      2.4441763     -0.0892429     -0.2291922      2.7652756      2.8424489      0.1064129      0.0974995      0.0988321
      0.0769993     85.7290807     15.4757191     16.0098450      1.8814171      1.0330821      1.3193139     -0.7815658      1.1067955      2.9394190      8.0456606      0.0766589      2.4472127     -0.0886981     -0.2285001      2.7631490      2.8432134      0.1054939      0.0967244      0.0980178
      0.0782696     87.1434340     15.5119140     16.0499152      1.8773967      1.0330708      1.3165523     -0.7803833      1.1073429      2.9311108      8.0327511      0.0766749      2.4504353     -0.0883623     -0.2277782      2.7612618      2.8437245      0.1046027      0.0959575      0.0971867
      0.0795551     88.5746938     15.5479830     16.0898660      1.8734778      1.0330048      1.3138061     -0.7791707      1.1079013      2.9227170      8.0203589      0.0766998      2.4544718     -0.0882135     -0.2270144      2.7595771      2.8437819      0.1037154      0.0952003      0.0963593
      0.0808561     90.0231379     15.5839460     16.1297193      1.8696368      1.0328835      1.3110830     -0.7779079      1.1084491      2.9144641      8.0084733      0.0767239      2.4596553     -0.0882389     -0.2262048      2.7579659      2.8433433      0.1028378      0.0944547      0.0955579
      0.0821727     91.4890472     15.6198243     16.1694986      1.8658519      1.0327079      1.3083781     -0.7766179      1.1090079      2.9060921      7.9971177      0.0767569      2.4660026     -0.0884163     -0.2253750      2.7562509      2.8424542      0.1019814      0.0937200      0.0947994
      0.0835053     92.9727061     15.6556381     16.2092262      1.8621091      1.0324765      1.3056987     -0.7752791      1.1095563      2.8978752      7.9862903      0.0767902      2.4733036     -0.0886967     -0.2245656      2.7543740      2.8412649      0.1011501      0.0929943      0.0940837
      0.0848541     94.4744025     15.6914017     16.2489179      1.8584006      1.0321876      1.3030545     -0.7739114      1.1101154      2.8894469      7.9759208      0.0768322      2.4811036     -0.0890408     -0.2238173      2.7524002      2.8399867      0.1003298      0.0922768      0.0933977
      0.0862193     95.9944277     15.7271223     16.2885818      1.8547289      1.0318391      1.3004627     -0.7724892      1.1106641      2.8811230      7.9658253      0.0768727      2.4888871     -0.0894419     -0.2231295      2.7504022      2.8388312      0.0995080      0.0915682      0.0927263
      0.0876013     97.5330766     15.7627989     16.3282164      1.8511071      1.0314297      1.2979259     -0.7710278      1.1112236      2.8724644      7.9558119      0.0769179      2.4959772     -0.0898903     -0.2224494      2.7485102      2.8379068      0.0986892      0.0908682      0.0920498
      0.0890003     99.0906477     15.7984208     16.3678101      1.8475549      1.0309588      1.2954550     -0.7695044      1.1117735      2.8638781      7.9458352      0.0769593      2.5019281     -0.0903307     -0.2217461      2.7468701      2.8371944      0.0978656      0.0901753      0.0913554
      0.0904165    100.6674433     15.8339760     16.4073495      1.8440864      1.0304274      1.2930371     -0.7679375      1.1123346      2.8549043      7.9359684      0.0770056      2.5069428     -0.0907125     -0.2210443      2.7455218      2.8367102      0.0970426      0.0894878      0.0906374
      0.0918503    102.2637691     15.8694587     16.4468279      1.8407124      1.0298405      1.2906426     -0.7663172      1.1128868      2.8460537      7.9261947      0.0770490      2.5116089     -0.0910070     -0.2203099      2.7444150      2.8364093      0.0962414      0.0888061      0.0899126
      0.0933018    103.8799350     15.9048709     16.4862476      1.8374337      1.0292060      1.2882395     -0.7646830      1.1134501      2.8368444      7.9164322      0.0770954      2.5163385     -0.0912413     -0.2194623      2.7435450      2.8361681      0.0954675      0.0881309      0.0892128
      0.0947715    105.5162544     15.9402163     16.5256128      1.8342415      1.0285335      1.2858240     -0.7630393      1.1140046      2.8278472      7.9066692      0.0771377      2.5209925     -0.0914832     -0.2184713      2.7429502      2.8358751      0.0947039      0.0874622      0.0885433
      0.0962596    107.1730449     15.9754950     16.5649233      1.8311136      1.0278306      1.2833864     -0.7614230      1.1145705      2.8185129      7.8969949      0.0771834      2.5252972     -0.0918185     -0.2173649      2.7425850      2.8355035      0.0939254      0.0868010      0.0878923
      0.0977664    108.8506278     16.0107051     16.6041773      1.8280216      1.0271045      1.2809086     -0.7598195      1.1151281      2.8094544      7.8874959      0.0772272      2.5293630     -0.0923101     -0.2161825      2.7423677      2.8350543      0.0931462      0.0861479      0.0872570
